Frequency (Hz),VNG Harmonics
59.212239583333336,554.37335
59.24479166666667,394.7481
59.27734375000001,440.5399
59.309895833333336,497.38687
59.34244791666667,495.98843
59.37500000000001,396.29947
59.407552083333336,484.08017
59.44010416666667,550.88
59.47265625000001,448.61017
59.505208333333336,414.34836
59.53776041666667,524.9676
59.57031250000001,594.08276
59.602864583333336,478.70038
59.63541666666667,386.07166
59.66796875000001,489.7927
59.700520833333336,515.0822
59.73307291666667,546.8652
59.76562500000001,401.4699
59.798177083333336,449.38776
59.83072916666667,274.56833
59.86328125000001,459.71713
59.895833333333336,506.5049
59.92838541666667,290.272
59.96093750000001,373.2287
59.993489583333336,322.77783
60.02604166666667,432.2655
60.05859375000001,288.90787
60.091145833333336,560.02924
60.12369791666667,486.2196
60.15625000000001,418.35986
60.188802083333336,486.60538
60.22135416666667,441.08212
60.25390625000001,347.45233
60.286458333333336,462.13565
60.31901041666667,289.26752
60.35156250000001,467.53278
60.384114583333336,129.39743
60.41666666666667,512.1608
60.44921875000001,279.56134
60.481770833333336,1284.9595
60.51432291666667,5197.095
60.54687500000001,622.24347
60.579427083333336,608.8061
60.61197916666667,388.8877
60.64453125000001,549.13043
60.677083333333336,371.8063
60.70963541666667,560.9628
60.74218750000001,134.46712
60.774739583333336,454.4406
60.80729166666667,197.5246
60.83984375000001,477.08734
60.872395833333336,107.02913
60.90494791666667,516.2059
60.93750000000001,75.01963
60.970052083333336,314.45996
61.00260416666667,180.74544
61.03515625000001,313.20355
61.067708333333336,162.62418
61.10026041666667,464.27408
61.13281250000001,199.40138
61.165364583333336,297.38196
61.19791666666667,235.50592
61.23046875000001,394.35672
61.263020833333336,308.88837
61.29557291666667,317.80774
61.32812500000001,186.73772
61.360677083333336,386.6518
61.39322916666667,270.62143
61.42578125000001,242.85693
61.458333333333336,267.7741
61.49088541666667,347.45383
61.52343750000001,293.93637
61.555989583333336,446.19025
61.58854166666667,312.31055
61.62109375000001,511.7642
61.653645833333336,266.33755
61.68619791666667,422.0867
61.71875000000001,279.07565
61.751302083333336,610.301
61.78385416666667,486.09286
61.81640625000001,355.2487
61.848958333333336,495.43604
61.88151041666667,480.67902
61.91406250000001,358.23453
61.946614583333336,615.1352
61.97916666666667,564.0423
62.01171875000001,463.60852
62.044270833333336,453.07864
62.07682291666667,365.94238
62.10937500000001,404.05078
62.141927083333336,403.59274
62.17447916666667,569.0859
62.20703125000001,563.90826
62.239583333333336,406.94135
62.27213541666667,718.8938
62.30468750000001,576.8371
62.337239583333336,383.38705
62.36979166666667,545.23566
62.40234375000001,654.4977
62.434895833333336,506.42065
62.46744791666667,359.3681
62.50000000000001,619.19525
62.532552083333336,508.55966
62.56510416666667,510.7051
62.59765625000001,545.3028
62.630208333333336,710.1129
62.66276041666667,634.02783
62.69531250000001,319.7927
62.727864583333336,558.383
62.76041666666667,502.78812
62.79296875000001,492.49692
62.825520833333336,567.4512
62.85807291666667,611.8405
62.89062500000001,607.8331
62.923177083333336,635.1926
62.95572916666667,427.61746
62.98828125000001,756.986
63.020833333333336,470.99094
63.05338541666667,602.13873
63.08593750000001,475.1506
63.118489583333336,632.8913
63.15104166666667,505.71112
63.18359375000001,710.5859
63.216145833333336,491.44348
63.24869791666667,487.61288
63.28125000000001,548.0851
63.313802083333336,414.7407
63.34635416666667,490.32028
63.37890625000001,519.6617
63.411458333333336,469.94583
63.44401041666667,438.57648
63.47656250000001,440.5352
63.509114583333336,381.37564
63.54166666666667,246.88503
63.57421875000001,268.73294
63.606770833333336,363.60168
63.63932291666667,371.81024
63.67187500000001,232.23862
63.704427083333336,282.96393
63.73697916666667,236.66563
63.76953125000001,123.86834
63.802083333333336,154.57101
63.83463541666667,248.5627
63.86718750000001,240.36966
63.899739583333336,250.05042
63.93229166666667,256.25323
63.96484375000001,327.27045
63.997395833333336,271.76523
64.02994791666667,372.99786
64.0625,159.94153
64.09505208333334,64.51662
64.12760416666667,319.3084
64.16015625,425.53635
64.19270833333334,514.66766
64.22526041666667,387.36038
64.2578125,506.92697
64.29036458333334,290.36008
64.32291666666667,520.15173
64.35546875,98.076126
64.38802083333334,1598.7073
64.42057291666667,2663.8826
64.453125,502.33972
64.48567708333334,768.14954
64.51822916666667,544.93414
64.55078125,470.5316
64.58333333333334,526.7195
64.61588541666667,204.15804
64.6484375,398.1468
64.68098958333334,602.8509
64.71354166666667,374.83813
64.74609375,600.744
64.77864583333334,455.28656
64.81119791666667,747.2549
64.84375,587.93805
64.87630208333334,597.9178
64.90885416666667,604.84534
64.94140625,615.5286
64.97395833333334,748.0074
65.00651041666667,605.7101
65.0390625,600.6156
65.07161458333334,624.6609
65.10416666666667,503.52557
65.13671875,530.37537
65.16927083333334,582.3966
65.20182291666667,609.1147
65.234375,515.35284
65.26692708333334,695.05444
65.29947916666667,660.5529
65.33203125,680.68353
65.36458333333334,526.465
65.39713541666667,681.0575
65.4296875,520.3271
65.46223958333334,585.22345
65.49479166666667,559.2866
65.52734375,524.06433
65.55989583333334,702.2033
65.59244791666667,628.88824
65.625,604.4697
65.65755208333334,705.5738
65.69010416666667,770.3212
65.72265625,770.2932
65.75520833333334,658.9975
65.78776041666667,636.6143
65.8203125,634.6201
65.85286458333334,696.47614
65.88541666666667,595.3253
65.91796875,688.2584
65.95052083333334,684.5422
65.98307291666667,595.8918
66.015625,598.66974
66.04817708333334,501.59018
66.08072916666667,719.6813
66.11328125,478.49103
66.14583333333334,677.4434
66.17838541666667,585.00354
66.2109375,636.446
66.24348958333334,585.8623
66.27604166666667,758.39734
66.30859375,615.70917
66.34114583333334,933.98395
66.37369791666667,830.016
66.40625,223.70433
66.43880208333334,587.1504
66.47135416666667,470.89764
66.50390625,520.3778
66.53645833333334,423.93744
66.56901041666667,319.2291
66.6015625,283.69196
66.63411458333334,404.77548
66.66666666666667,452.93924
66.69921875,472.50516
66.73177083333334,312.21472
66.76432291666667,478.9425
66.796875,262.56082
66.82942708333334,446.30334
66.86197916666667,332.32007
66.89453125,483.4423
66.92708333333334,423.21127
66.95963541666667,211.97554
66.9921875,406.8511
67.02473958333334,545.37604
67.05729166666667,389.16278
67.08984375,366.951
67.12239583333334,451.29623
67.15494791666667,320.80432
67.1875,459.3756
67.22005208333334,411.45615
67.25260416666667,529.23883
67.28515625,412.59924
67.31770833333334,484.8508
67.35026041666667,454.35214
67.3828125,368.50763
67.41536458333334,589.19336
67.44791666666667,442.1684
67.48046875,333.393
67.51302083333334,382.56894
67.54557291666667,510.90192
67.578125,417.25214
67.61067708333334,281.01315
67.64322916666667,492.78302
67.67578125,606.8608
67.70833333333334,488.03314
67.74088541666667,385.03082
67.7734375,442.25525
67.80598958333334,405.11032
67.83854166666667,312.58508
67.87109375,601.345
67.90364583333334,439.65497
67.93619791666667,559.5546
67.96875,505.11224
68.00130208333334,526.7516
68.03385416666667,671.7264
68.06640625,528.40375
68.09895833333334,419.65002
68.13151041666667,601.4198
68.1640625,339.30563
68.19661458333334,346.955
68.22916666666667,578.644
68.26171875,822.7054
68.29427083333334,759.976
68.32682291666667,249.7016
68.359375,1198.5696
68.39192708333334,466.65088
68.42447916666667,887.5747
68.45703125,689.3289
68.48958333333334,1022.3259
68.52213541666667,882.46857
68.5546875,929.5172
68.58723958333334,526.22876
68.61979166666667,833.5406
68.65234375,484.93958
68.68489583333334,789.50824
68.71744791666667,473.411
68.75,987.3622
68.78255208333334,900.0647
68.81510416666667,832.6519
68.84765625,812.3276
68.88020833333334,903.8272
68.91276041666667,751.0763
68.9453125,1011.54224
68.97786458333334,822.1047
69.01041666666667,995.6619
69.04296875,772.8174
69.07552083333334,798.2033
69.10807291666667,649.2165
69.140625,755.6348
69.17317708333334,650.3535
69.20572916666667,827.85535
69.23828125,774.19666
69.27083333333334,840.37683
69.30338541666667,695.3173
69.3359375,816.17084
69.36848958333334,619.24695
69.40104166666667,703.28436
69.43359375,591.8589
69.46614583333334,697.1662
69.49869791666667,686.05963
69.53125,801.76776
69.56380208333334,676.62665
69.59635416666667,805.17285
69.62890625,542.06995
69.66145833333334,678.239
69.69401041666667,615.8021
69.7265625,809.30817
69.75911458333334,496.36844
69.79166666666667,590.6855
69.82421875,646.2933
69.85677083333334,796.8604
69.88932291666667,568.61926
69.921875,727.0518
69.95442708333334,568.62897
69.98697916666667,703.746
70.01953125,275.45328
70.05208333333334,630.2548
70.08463541666667,528.13855
70.1171875,671.75
70.14973958333334,327.64288
70.18229166666667,764.3926
70.21484375,584.599
70.24739583333334,1558.127
70.27994791666667,1003.9605
70.3125,160.1111
70.34505208333334,440.00037
70.37760416666667,515.82294
70.41015625,313.065
70.44270833333334,720.5079
70.47526041666667,816.1953
70.5078125,391.72903
70.54036458333334,447.75165
70.57291666666667,312.44437
70.60546875,496.90247
70.63802083333334,366.727
70.67057291666667,430.12662
70.703125,549.19586
70.73567708333334,427.0399
70.76822916666667,542.20667
70.80078125,457.2797
70.83333333333334,480.40826
70.86588541666667,266.07516
70.8984375,422.11078
70.93098958333334,440.8463
70.96354166666667,583.90704
70.99609375,694.5414
71.02864583333334,450.69943
71.06119791666667,569.19763
71.09375,590.82227
71.12630208333334,452.7431
71.15885416666667,593.4529
71.19140625,567.9672
71.22395833333334,522.043
71.25651041666667,597.9992
71.2890625,518.62885
71.32161458333334,673.34735
71.35416666666667,586.63837
71.38671875,649.3562
71.41927083333334,692.3215
71.45182291666667,609.175
71.484375,637.2422
71.51692708333334,737.47144
71.54947916666667,686.97546
71.58203125,736.67944
71.61458333333334,743.52216
71.64713541666667,775.10516
71.6796875,676.2817
71.71223958333334,768.15265
71.74479166666667,834.37494
71.77734375,492.44302
71.80989583333334,770.82635
71.84244791666667,619.6437
71.875,814.4719
71.90755208333334,746.9552
71.94010416666667,827.2455
71.97265625,778.0397
72.00520833333334,658.9429
72.03776041666667,765.0679
72.0703125,798.7874
72.10286458333334,835.2765
72.13541666666667,854.7284
72.16796875,951.7659
72.20052083333334,1562.1876
72.23307291666667,1135.5831
72.265625,914.0505
72.29817708333334,801.3666
72.33072916666667,550.3775
72.36328125,784.9475
72.39583333333334,844.66974
72.42838541666667,664.4801
72.4609375,868.17633
72.49348958333334,830.1343
72.52604166666667,813.8263
72.55859375,758.5764
72.59114583333334,858.89935
72.62369791666667,934.4084
72.65625,490.21832
72.68880208333334,743.25433
72.72135416666667,940.1138
72.75390625,664.54407
72.78645833333334,873.8727
72.81901041666667,661.985
72.8515625,675.92053
72.88411458333334,648.2278
72.91666666666667,759.43665
72.94921875,643.5083
72.98177083333334,620.9222
73.01432291666667,699.18896
73.046875,652.6929
73.07942708333334,619.93463
73.11197916666667,502.88397
73.14453125,490.20663
73.17708333333334,618.8256
73.20963541666667,491.8912
73.2421875,533.07263
73.27473958333334,545.30615
73.30729166666667,729.03613
73.33984375,521.46356
73.37239583333334,432.78745
73.40494791666667,615.53064
73.4375,583.7275
73.47005208333334,503.07257
73.50260416666667,670.4691
73.53515625,583.6252
73.56770833333334,741.05524
73.60026041666667,566.95935
73.6328125,554.5764
73.66536458333334,652.6149
73.69791666666667,554.95984
73.73046875,412.70154
73.76302083333334,483.4556
73.79557291666667,647.8696
73.828125,573.79596
73.86067708333334,590.718
73.89322916666667,458.3963
73.92578125,402.6692
73.95833333333334,592.81274
73.99088541666667,397.66806
74.0234375,477.58664
74.05598958333334,341.28082
74.08854166666667,421.75848
74.12109375,364.85556
74.15364583333334,530.95575
74.18619791666667,1314.842
74.21875,775.5082
74.25130208333334,751.9706
74.28385416666667,884.45795
74.31640625,691.53925
74.34895833333334,466.24707
74.38151041666667,702.34033
74.4140625,822.48566
74.44661458333334,841.2691
74.47916666666667,794.6063
74.51171875,745.67413
74.54427083333334,792.47217
74.57682291666667,632.43976
74.609375,789.5405
74.64192708333334,713.88824
74.67447916666667,969.5311
74.70703125,777.8469
74.73958333333334,797.9825
74.77213541666667,690.8307
74.8046875,723.5544
74.83723958333334,799.6616
74.86979166666667,670.0898
74.90234375,642.9806
74.93489583333334,753.4565
74.96744791666667,644.1539
75.0,791.9701
75.03255208333334,797.61676
75.06510416666667,783.53235
75.09765625,947.9648
75.13020833333334,819.4864
75.16276041666667,674.92163
75.1953125,791.83704
75.22786458333334,603.5544
75.26041666666667,814.8169
75.29296875,770.31537
75.32552083333334,764.3519
75.35807291666667,717.9177
75.390625,824.79095
75.42317708333334,679.9769
75.45572916666667,608.668
75.48828125,879.33673
75.52083333333334,841.3644
75.55338541666667,871.8571
75.5859375,817.481
75.61848958333334,760.73236
75.65104166666667,875.89764
75.68359375,886.2441
75.71614583333334,818.20636
75.74869791666667,890.4773
75.78125,583.75726
75.81380208333334,874.58997
75.84635416666667,632.2163
75.87890625,972.416
75.91145833333334,805.32623
75.94401041666667,745.4892
75.9765625,645.2714
76.00911458333334,1005.1874
76.04166666666667,624.9895
76.07421875,1155.4506
76.10677083333334,578.65625
76.13932291666667,3019.3586
76.171875,1142.0664
76.20442708333334,1092.2025
76.23697916666667,973.36304
76.26953125,970.56506
76.30208333333334,648.0861
76.33463541666667,625.64514
76.3671875,995.3105
76.39973958333334,702.8767
76.43229166666667,761.0461
76.46484375,757.56354
76.49739583333334,1009.88556
76.52994791666667,533.4416
76.5625,1074.1426
76.59505208333334,717.2322
76.62760416666667,675.9153
76.66015625,680.68677
76.69270833333334,829.7284
76.72526041666667,457.55264
76.7578125,679.4765
76.79036458333334,747.7283
76.82291666666667,676.0258
76.85546875,666.2294
76.88802083333334,823.39453
76.92057291666667,745.4581
76.953125,834.2833
76.98567708333334,714.86523
77.01822916666667,778.92395
77.05078125,702.7405
77.08333333333334,715.938
77.11588541666667,809.75507
77.1484375,606.6397
77.18098958333334,854.38293
77.21354166666667,782.3069
77.24609375,742.10925
77.27864583333334,744.05133
77.31119791666667,699.57404
77.34375,951.032
77.37630208333334,698.22516
77.40885416666667,876.32855
77.44140625,826.9296
77.47395833333334,771.574
77.50651041666667,687.851
77.5390625,852.36053
77.57161458333334,896.3011
77.60416666666667,887.29236
77.63671875,777.3023
77.66927083333334,727.1867
77.70182291666667,764.3047
77.734375,840.5088
77.76692708333334,810.14514
77.79947916666667,724.48035
77.83203125,791.7627
77.86458333333334,919.9272
77.89713541666667,797.8964
77.9296875,842.4513
77.96223958333334,943.1653
77.99479166666667,914.38544
78.02734375,744.9283
78.05989583333334,943.4062
78.09244791666667,1289.7777
78.125,1087.422
78.15755208333334,950.5274
78.19010416666667,805.0984
78.22265625,780.9153
78.25520833333334,1005.99084
78.28776041666667,367.275
78.3203125,1104.3865
78.35286458333334,897.1316
78.38541666666667,1008.05646
78.41796875,919.61847
78.45052083333334,1085.1104
78.48307291666667,851.0269
78.515625,783.5255
78.54817708333334,978.61945
78.58072916666667,1018.09576
78.61328125,905.6513
78.64583333333334,823.00757
78.67838541666667,1097.4165
78.7109375,1065.9622
78.74348958333334,1084.4807
78.77604166666667,998.13745
78.80859375,847.5557
78.84114583333334,822.6163
78.87369791666667,910.27924
78.90625,740.1862
78.93880208333334,915.3348
78.97135416666667,1108.1162
79.00390625,797.2606
79.03645833333334,965.8552
79.06901041666667,814.9766
79.1015625,962.60425
79.13411458333334,725.0782
79.16666666666667,717.822
79.19921875,822.5821
79.23177083333334,816.6781
79.26432291666667,987.8377
79.296875,959.65784
79.32942708333334,792.2099
79.36197916666667,1068.8794
79.39453125,810.0099
79.42708333333334,741.0158
79.45963541666667,704.21265
79.4921875,797.5395
79.52473958333334,778.3881
79.55729166666667,727.4301
79.58984375,815.00793
79.62239583333334,855.2096
79.65494791666667,663.4016
79.6875,760.71124
79.72005208333334,646.02203
79.75260416666667,840.71533
79.78515625,553.4371
79.81770833333334,1013.5115
79.85026041666667,566.1966
79.8828125,965.7173
79.91536458333334,463.64627
79.94791666666667,1119.5906
79.98046875,142.25497
80.01302083333334,2003.4473
80.04557291666667,3575.0886
80.078125,262.05667
80.11067708333334,1195.1395
80.14322916666667,667.85156
80.17578125,1120.474
80.20833333333334,920.6177
80.24088541666667,1228.404
80.2734375,252.72012
80.30598958333334,953.3429
80.33854166666667,801.3014
80.37109375,1107.8903
80.40364583333334,670.8882
80.43619791666667,1189.699
80.46875,61.484665
80.50130208333334,1202.952
80.53385416666667,1015.9964
80.56640625,1081.0048
80.59895833333334,852.75684
80.63151041666667,1008.4277
80.6640625,749.4405
80.69661458333334,792.6561
80.72916666666667,774.9587
80.76171875,1076.1617
80.79427083333334,705.4487
80.82682291666667,887.1386
80.859375,914.68964
80.89192708333334,988.8582
80.92447916666667,978.1463
80.95703125,1037.9714
80.98958333333334,775.3929
81.02213541666667,1041.4227
81.0546875,726.5486
81.08723958333334,1132.1967
81.11979166666667,801.6149
81.15234375,909.0596
81.18489583333334,1142.644
81.21744791666667,982.8431
81.25,976.3607
81.28255208333334,1056.9083
81.31510416666667,934.9713
81.34765625,1053.2385
81.38020833333334,852.3739
81.41276041666667,1148.3003
81.4453125,951.1743
81.47786458333334,1013.28357
81.51041666666667,829.6623
81.54296875,887.3893
81.57552083333334,957.20764
81.60807291666667,1074.6469
81.640625,897.5578
81.67317708333334,1011.4276
81.70572916666667,976.2538
81.73828125,922.6632
81.77083333333334,1086.573
81.80338541666667,1428.0697
81.8359375,926.07806
81.86848958333334,1133.2056
81.90104166666667,950.79083
81.93359375,1475.45
81.96614583333334,1693.3159
81.99869791666667,403.4727
82.03125,1108.1096
82.06380208333334,729.78845
82.09635416666667,1054.2272
82.12890625,926.7638
82.16145833333334,1303.9814
82.19401041666667,952.58826
82.2265625,739.2847
82.25911458333334,984.96967
82.29166666666667,835.8444
82.32421875,902.45935
82.35677083333334,1051.6655
82.38932291666667,1215.323
82.421875,830.0215
82.45442708333334,903.2743
82.48697916666667,886.2653
82.51953125,932.7021
82.55208333333334,868.24646
82.58463541666667,1043.0497
82.6171875,985.81915
82.64973958333334,1159.9691
82.68229166666667,947.9656
82.71484375,1164.996
82.74739583333334,899.74994
82.77994791666667,941.1961
82.8125,889.4983
82.84505208333334,843.7702
82.87760416666667,991.657
82.91015625,988.23596
82.94270833333334,828.8222
82.97526041666667,888.09753
83.0078125,953.72546
83.04036458333334,1099.2156
83.07291666666667,735.16034
83.10546875,1070.4398
83.13802083333334,864.0316
83.17057291666667,973.1442
83.203125,1000.5846
83.23567708333334,871.7036
83.26822916666667,1011.96533
83.30078125,888.14856
83.33333333333334,742.58685
83.36588541666667,956.68054
83.3984375,730.0792
83.43098958333334,949.80835
83.46354166666667,956.98114
83.49609375,808.127
83.52864583333334,734.09515
83.56119791666667,1121.5094
83.59375,772.40784
83.62630208333334,794.6968
83.65885416666667,823.5114
83.69140625,969.50775
83.72395833333334,763.70966
83.75651041666667,1321.9706
83.7890625,892.4131
83.82161458333334,1274.5878
83.85416666666667,808.3115
83.88671875,1780.7749
83.91927083333334,797.1546
83.95182291666667,590.6168
83.984375,1257.5071
84.01692708333334,718.77594
84.04947916666667,801.07416
84.08203125,722.3933
84.11458333333334,986.4996
84.14713541666667,1269.0973
84.1796875,1109.7529
84.21223958333334,966.83105
84.24479166666667,967.6755
84.27734375,861.023
84.30989583333334,1009.3131
84.34244791666667,949.07043
84.375,1022.16754
84.40755208333334,807.6861
84.44010416666667,1116.6921
84.47265625,917.12994
84.50520833333334,962.1718
84.53776041666667,1002.72156
84.5703125,971.1841
84.60286458333334,927.63116
84.63541666666667,1086.2887
84.66796875,881.82336
84.70052083333334,1080.1827
84.73307291666667,985.4388
84.765625,934.14026
84.79817708333334,762.01794
84.83072916666667,1255.2162
84.86328125,1129.8096
84.89583333333334,988.5584
84.92838541666667,995.22064
84.9609375,1041.1671
84.99348958333334,1084.943
85.02604166666667,1046.7086
85.05859375,938.985
85.09114583333334,1126.3021
85.12369791666667,991.9852
85.15625,952.338
85.18880208333334,975.23645
85.22135416666667,1037.3911
85.25390625,1037.2194
85.28645833333334,1075.5017
85.31901041666667,1076.1573
85.3515625,1152.7949
85.38411458333334,1072.2129
85.41666666666667,868.35864
85.44921875,1100.9525
85.48177083333334,1174.4895
85.51432291666667,1151.4672
85.546875,1141.7305
85.57942708333334,1064.4717
85.61197916666667,1105.7284
85.64453125,1004.12305
85.67708333333334,1178.6351
85.70963541666667,915.95386
85.7421875,1246.9869
85.77473958333334,1111.1941
85.80729166666667,1423.1261
85.83984375,1444.3374
85.87239583333334,2421.935
85.90494791666667,1655.7782
85.9375,796.4646
85.97005208333334,990.1136
86.00260416666667,1023.4913
86.03515625,960.48773
86.06770833333334,733.99255
86.10026041666667,1353.7156
86.1328125,1225.0066
86.16536458333334,1044.3488
86.19791666666667,1063.7408
86.23046875,1011.44006
86.26302083333334,966.212
86.29557291666667,1052.5262
86.328125,965.65436
86.36067708333334,1144.893
86.39322916666667,1014.42035
86.42578125,1023.2724
86.45833333333334,963.7871
86.49088541666667,938.2118
86.5234375,1104.3918
86.55598958333334,1155.5481
86.58854166666667,1114.5605
86.62109375,1088.2694
86.65364583333334,1092.3193
86.68619791666667,1022.1063
86.71875,1292.7028
86.75130208333334,1164.5133
86.78385416666667,1004.8141
86.81640625,872.4217
86.84895833333334,980.5269
86.88151041666667,876.78357
86.9140625,1043.9696
86.94661458333334,1150.1863
86.97916666666667,1186.0784
87.01171875,1046.2428
87.04427083333334,1051.2396
87.07682291666667,1077.3663
87.109375,916.2652
87.14192708333334,962.91223
87.17447916666667,1127.6133
87.20703125,988.0051
87.23958333333334,980.93665
87.27213541666667,1045.7444
87.3046875,1244.6389
87.33723958333334,1029.7919
87.36979166666667,1059.9926
87.40234375,1054.5458
87.43489583333334,1244.6171
87.46744791666667,1007.03345
87.5,1228.1969
87.53255208333334,987.6872
87.56510416666667,1086.4606
87.59765625,1072.9866
87.63020833333334,1001.30304
87.66276041666667,1141.2333
87.6953125,1153.0946
87.72786458333334,1042.554
87.76041666666667,1240.3816
87.79296875,1120.2197
87.82552083333334,909.6296
87.85807291666667,727.8867
87.890625,1341.3955
87.92317708333334,977.1683
87.95572916666667,1220.4357
87.98828125,815.6967
88.02083333333334,1491.734
88.05338541666667,1804.2056
88.0859375,1059.2052
88.11848958333334,1080.3506
88.15104166666667,1138.7584
88.18359375,1098.3812
88.21614583333334,1375.9839
88.24869791666667,943.9641
88.28125,1079.7355
88.31380208333334,1398.0135
88.34635416666667,942.9515
88.37890625,1290.24
88.41145833333334,1296.5708
88.44401041666667,1331.9283
88.4765625,1502.8922
88.50911458333334,1306.0265
88.54166666666667,1454.5414
88.57421875,1211.04
88.60677083333334,1180.6792
88.63932291666667,1389.2761
88.671875,1261.0432
88.70442708333334,1100.0713
88.73697916666667,1209.5872
88.76953125,1332.5446
88.80208333333334,1300.6924
88.83463541666667,1316.8408
88.8671875,1236.8016
88.89973958333334,1480.0242
88.93229166666667,1305.1774
88.96484375,1221.4615
88.99739583333334,1207.4817
89.02994791666667,1429.4438
89.0625,1380.9504
89.09505208333334,1140.8503
89.12760416666667,1238.9308
89.16015625,1131.655
89.19270833333334,1230.7474
89.22526041666667,1379.7615
89.2578125,1397.4601
89.29036458333334,1226.413
89.32291666666667,1271.8064
89.35546875,1109.7883
89.38802083333334,1259.0647
89.42057291666667,1173.2386
89.453125,1322.2567
89.48567708333334,1236.1921
89.51822916666667,1046.368
89.55078125,1055.074
89.58333333333334,1262.8486
89.61588541666667,975.6254
89.6484375,1447.29
89.68098958333334,1250.7277
89.71354166666667,1183.7311
89.74609375,805.26807
89.77864583333334,2496.6248
89.81119791666667,1805.7732
89.84375,1119.336
89.87630208333334,1429.5292
89.90885416666667,969.5393
89.94140625,1081.8113
89.97395833333334,911.1822
90.00651041666667,1888.7478
90.0390625,1458.3757
90.07161458333334,1159.8347
90.10416666666667,1217.1216
90.13671875,1177.8502
90.16927083333334,976.6665
90.20182291666667,1042.7195
90.234375,1041.1707
90.26692708333334,1207.9872
90.29947916666667,1101.851
90.33203125,978.70276
90.36458333333334,1131.7222
90.39713541666667,1063.8938
90.4296875,1258.1873
90.46223958333334,1002.7605
90.49479166666667,1225.4419
90.52734375,1141.9933
90.55989583333334,904.7823
90.59244791666667,1108.5632
90.625,1026.7869
90.65755208333334,1100.9128
90.69010416666667,1032.7374
90.72265625,1135.9904
90.75520833333334,969.673
90.78776041666667,1046.441
90.8203125,985.6301
90.85286458333334,1056.3485
90.88541666666667,1203.2125
90.91796875,1064.3206
90.95052083333334,1260.7632
90.98307291666667,801.4837
91.015625,969.26526
91.04817708333334,1104.6769
91.08072916666667,907.7118
91.11328125,906.04645
91.14583333333334,994.0546
91.17838541666667,1010.9731
91.2109375,1364.7562
91.24348958333334,1003.95264
91.27604166666667,1119.7013
91.30859375,980.98505
91.34114583333334,1243.3672
91.37369791666667,890.2199
91.40625,1767.068
91.43880208333334,1125.8507
91.47135416666667,1286.0374
91.50390625,1122.4308
91.53645833333334,1473.8954
91.56901041666667,1005.2892
91.6015625,1345.5255
91.63411458333334,1158.3735
91.66666666666667,2010.6975
91.69921875,648.8469
91.73177083333334,4221.362
91.76432291666667,2435.3477
91.796875,1116.7661
91.82942708333334,1995.0283
91.86197916666667,1364.9591
91.89453125,1613.0063
91.92708333333334,965.41095
91.95963541666667,924.73364
91.9921875,1359.8024
92.02473958333334,1470.0906
92.05729166666667,1507.5521
92.08984375,1899.2244
92.12239583333334,1447.4614
92.15494791666667,1633.4205
92.1875,1633.0288
92.22005208333334,1067.6366
92.25260416666667,1515.0314
92.28515625,1253.4813
92.31770833333334,1351.9734
92.35026041666667,1215.0631
92.3828125,1195.2201
92.41536458333334,1372.517
92.44791666666667,1171.1819
92.48046875,1212.4371
92.51302083333334,1303.3972
92.54557291666667,1460.738
92.578125,1430.4557
92.61067708333334,1763.4413
92.64322916666667,1269.1007
92.67578125,1278.1354
92.70833333333334,1485.9731
92.74088541666667,1303.4886
92.7734375,1288.373
92.80598958333334,1442.3369
92.83854166666667,1313.3041
92.87109375,1321.996
92.90364583333334,1209.882
92.93619791666667,1444.0934
92.96875,1243.1625
93.00130208333334,1231.6392
93.03385416666667,1257.7078
93.06640625,1321.7826
93.09895833333334,1119.3412
93.13151041666667,1334.5254
93.1640625,1214.0361
93.19661458333334,1216.5403
93.22916666666667,1347.5577
93.26171875,1086.4161
93.29427083333334,1306.0127
93.32682291666667,980.5398
93.359375,1197.5793
93.39192708333334,1267.6051
93.42447916666667,1071.7682
93.45703125,1257.0935
93.48958333333334,1145.3326
93.52213541666667,1233.3848
93.5546875,886.66125
93.58723958333334,1307.3346
93.61979166666667,828.824
93.65234375,1669.7133
93.68489583333334,1140.9312
93.71744791666667,2136.153
93.75,1579.095
93.78255208333334,1170.2502
93.81510416666667,1316.0493
93.84765625,1315.0477
93.88020833333334,1142.9946
93.91276041666667,1132.5962
93.9453125,1169.937
93.97786458333334,1089.9747
94.01041666666667,1427.007
94.04296875,948.9582
94.07552083333334,1248.629
94.10807291666667,987.68884
94.140625,977.8482
94.17317708333334,1022.6927
94.20572916666667,1099.6309
94.23828125,1340.4285
94.27083333333334,1174.2966
94.30338541666667,1575.807
94.3359375,1433.4377
94.36848958333334,1161.4011
94.40104166666667,1174.9827
94.43359375,1267.773
94.46614583333334,1294.3362
94.49869791666667,1198.6555
94.53125,1293.3539
94.56380208333334,1383.3351
94.59635416666667,1355.134
94.62890625,1367.2571
94.66145833333334,1453.3586
94.69401041666667,1332.8995
94.7265625,1423.9647
94.75911458333334,1392.3672
94.79166666666667,1338.4149
94.82421875,1463.1333
94.85677083333334,1363.7074
94.88932291666667,1317.573
94.921875,1373.7433
94.95442708333334,1564.865
94.98697916666667,1508.7861
95.01953125,1565.2666
95.05208333333334,1511.7582
95.08463541666667,1491.7689
95.1171875,1500.1309
95.14973958333334,1395.2291
95.18229166666667,1443.7369
95.21484375,1164.0076
95.24739583333334,1330.3168
95.27994791666667,1673.8278
95.3125,1358.9806
95.34505208333334,1597.7935
