Frequency (Hz),VRG Harmonics
81.08723958333334,144.5733
81.11979166666667,114.01482
81.15234375,142.75075
81.18489583333334,135.4777
81.21744791666667,144.82642
81.25,130.1611
81.28255208333334,144.69353
81.31510416666667,142.62852
81.34765625,184.37512
81.38020833333334,128.56248
81.41276041666667,162.58784
81.4453125,137.49265
81.47786458333334,133.42532
81.51041666666667,126.167816
81.54296875,150.43332
81.57552083333334,133.03508
81.60807291666667,174.2725
81.640625,151.8197
81.67317708333334,152.68996
81.70572916666667,141.83014
81.73828125,150.27689
81.77083333333334,141.44235
81.80338541666667,184.01831
81.8359375,165.46498
81.86848958333334,175.8747
81.90104166666667,149.45018
81.93359375,229.56596
81.96614583333334,256.49725
81.99869791666667,70.25887
82.03125,169.28416
82.06380208333334,78.04333
82.09635416666667,130.73576
82.12890625,113.475525
82.16145833333334,140.23105
82.19401041666667,95.84736
82.2265625,164.9214
82.25911458333334,148.78926
82.29166666666667,145.29114
82.32421875,122.88668
82.35677083333334,154.3855
82.38932291666667,143.02263
82.421875,158.59067
82.45442708333334,96.327705
82.48697916666667,135.1627
82.51953125,136.99207
82.55208333333334,146.842
82.58463541666667,131.75468
82.6171875,132.98674
82.64973958333334,170.27017
82.68229166666667,133.37029
82.71484375,157.7466
82.74739583333334,158.28703
82.77994791666667,116.97452
82.8125,172.49596
82.84505208333334,167.89326
82.87760416666667,143.09445
82.91015625,132.56085
82.94270833333334,142.41817
82.97526041666667,114.32997
83.0078125,169.0767
83.04036458333334,158.09769
83.07291666666667,139.19775
83.10546875,152.54143
83.13802083333334,169.6515
83.17057291666667,170.93452
83.203125,167.56529
83.23567708333334,147.32257
83.26822916666667,172.65175
83.30078125,134.99399
83.33333333333334,162.74985
83.36588541666667,162.76259
83.3984375,146.28604
83.43098958333334,141.83795
83.46354166666667,145.7904
83.49609375,160.36703
83.52864583333334,174.98744
83.56119791666667,164.5353
83.59375,139.38737
83.62630208333334,127.26819
83.65885416666667,160.59488
83.69140625,141.55994
83.72395833333334,174.48238
83.75651041666667,144.11784
83.7890625,136.82567
83.82161458333334,144.69872
83.85416666666667,185.70639
83.88671875,97.67783
83.91927083333334,173.1138
83.95182291666667,317.6852
83.984375,140.15657
84.01692708333334,186.09908
84.04947916666667,147.21631
84.08203125,164.5922
84.11458333333334,136.16296
84.14713541666667,169.09506
84.1796875,218.13898
84.21223958333334,171.97134
84.24479166666667,167.4431
84.27734375,147.68887
84.30989583333334,180.65164
84.34244791666667,140.61171
84.375,98.833885
84.40755208333334,194.50084
84.44010416666667,143.64621
84.47265625,150.66939
84.50520833333334,164.66237
84.53776041666667,156.91733
84.5703125,159.15733
84.60286458333334,156.61334
84.63541666666667,156.11734
84.66796875,133.4422
84.70052083333334,141.33394
84.73307291666667,149.76654
84.765625,159.61995
84.79817708333334,130.29784
84.83072916666667,149.53128
84.86328125,152.08151
84.89583333333334,132.1613
84.92838541666667,163.09682
84.9609375,148.32664
84.99348958333334,158.99492
85.02604166666667,151.30525
85.05859375,132.99815
85.09114583333334,148.51685
85.12369791666667,152.66803
85.15625,144.78685
85.18880208333334,139.98724
85.22135416666667,157.4743
85.25390625,151.21611
85.28645833333334,136.63625
85.31901041666667,155.01202
85.3515625,149.7465
85.38411458333334,133.71397
85.41666666666667,117.00575
85.44921875,181.17738
85.48177083333334,154.76775
85.51432291666667,137.69627
85.546875,143.79964
85.57942708333334,129.68272
85.61197916666667,131.26343
85.64453125,132.94579
85.67708333333334,145.37007
85.70963541666667,137.98517
85.7421875,164.5061
85.77473958333334,138.41101
85.80729166666667,179.95233
85.83984375,163.55183
85.87239583333334,308.1949
85.90494791666667,220.60497
85.9375,144.17773
85.97005208333334,166.576
86.00260416666667,161.82063
86.03515625,119.15856
86.06770833333334,186.18225
86.10026041666667,204.21095
86.1328125,142.11859
86.16536458333334,164.13676
86.19791666666667,149.64914
86.23046875,139.74052
86.26302083333334,171.24657
86.29557291666667,102.38488
86.328125,152.36209
86.36067708333334,204.38342
86.39322916666667,159.75352
86.42578125,182.14212
86.45833333333334,169.2353
86.49088541666667,186.48558
86.5234375,186.57188
86.55598958333334,188.28807
86.58854166666667,188.11275
86.62109375,185.10019
86.65364583333334,154.3766
86.68619791666667,194.06882
86.71875,162.48401
86.75130208333334,186.72723
86.78385416666667,163.82341
86.81640625,160.80923
86.84895833333334,153.3961
86.88151041666667,153.20184
86.9140625,175.2816
86.94661458333334,178.21188
86.97916666666667,133.95798
87.01171875,156.6178
87.04427083333334,152.73737
87.07682291666667,166.44862
87.109375,166.37735
87.14192708333334,168.91507
87.17447916666667,156.73807
87.20703125,147.28595
87.23958333333334,151.63893
87.27213541666667,175.4106
87.3046875,169.80322
87.33723958333334,145.56746
87.36979166666667,156.58781
87.40234375,150.25209
87.43489583333334,170.85936
87.46744791666667,138.96695
87.5,164.36584
87.53255208333334,144.8557
87.56510416666667,139.31606
87.59765625,152.9591
87.63020833333334,144.38693
87.66276041666667,189.82304
87.6953125,155.54817
87.72786458333334,152.6474
87.76041666666667,157.16365
87.79296875,206.6659
87.82552083333334,248.65015
87.85807291666667,203.30676
87.890625,222.62004
87.92317708333334,137.44374
87.95572916666667,147.75024
87.98828125,169.2519
88.02083333333334,245.84494
88.05338541666667,162.37614
88.0859375,74.94919
88.11848958333334,142.85115
88.15104166666667,136.38687
88.18359375,168.82886
88.21614583333334,139.1342
88.24869791666667,150.19969
88.28125,122.028435
88.31380208333334,175.48071
88.34635416666667,176.20773
88.37890625,164.7723
88.41145833333334,182.27481
88.44401041666667,187.667
88.4765625,184.01416
88.50911458333334,158.23434
88.54166666666667,161.5456
88.57421875,168.26953
88.60677083333334,161.89812
88.63932291666667,165.37746
88.671875,156.95981
88.70442708333334,199.53586
88.73697916666667,168.74803
88.76953125,162.51042
88.80208333333334,175.59789
88.83463541666667,178.4401
88.8671875,167.32257
88.89973958333334,170.85638
88.93229166666667,154.76796
88.96484375,171.08391
88.99739583333334,156.86896
89.02994791666667,178.48076
89.0625,164.3356
89.09505208333334,163.1024
89.12760416666667,168.70486
89.16015625,181.13768
89.19270833333334,134.40207
89.22526041666667,185.38301
89.2578125,182.79814
89.29036458333334,170.83035
89.32291666666667,137.25053
89.35546875,148.70709
89.38802083333334,166.6117
89.42057291666667,174.40454
89.453125,180.11554
89.48567708333334,163.23694
89.51822916666667,165.15315
89.55078125,173.45886
89.58333333333334,172.76595
89.61588541666667,175.881
89.6484375,182.74811
89.68098958333334,202.98715
89.71354166666667,186.62218
89.74609375,240.31868
89.77864583333334,157.41138
89.81119791666667,101.9474
89.84375,191.42487
89.87630208333334,160.28397
89.90885416666667,203.27026
89.94140625,122.84396
89.97395833333334,219.39938
90.00651041666667,181.13762
90.0390625,116.76475
90.07161458333334,174.8251
90.10416666666667,146.30203
90.13671875,166.71005
90.16927083333334,139.64073
90.20182291666667,185.97789
90.234375,195.4413
90.26692708333334,159.66676
90.29947916666667,141.94862
90.33203125,184.29008
90.36458333333334,167.07465
90.39713541666667,164.2616
90.4296875,190.80542
90.46223958333334,161.67206
90.49479166666667,156.61449
90.52734375,186.1963
90.55989583333334,173.57256
90.59244791666667,174.18074
90.625,176.49345
90.65755208333334,192.23515
90.69010416666667,137.06345
90.72265625,149.35117
90.75520833333334,173.6743
90.78776041666667,131.25783
90.8203125,183.7134
90.85286458333334,181.71545
90.88541666666667,182.39767
90.91796875,174.88261
90.95052083333334,162.26306
90.98307291666667,154.76509
91.015625,160.26678
91.04817708333334,169.33197
91.08072916666667,182.13405
91.11328125,124.283844
91.14583333333334,147.79813
91.17838541666667,164.41003
91.2109375,155.67198
91.24348958333334,132.57478
91.27604166666667,117.307594
91.30859375,157.9717
91.34114583333334,191.2125
91.37369791666667,144.94829
91.40625,199.34563
91.43880208333334,119.1723
91.47135416666667,177.197
91.50390625,131.42572
91.53645833333334,187.22015
91.56901041666667,162.36952
91.6015625,121.31997
91.63411458333334,113.548775
91.66666666666667,188.58347
91.69921875,39.693783
91.73177083333334,302.5403
91.76432291666667,327.1823
91.796875,148.38179
91.82942708333334,226.95956
91.86197916666667,144.43661
91.89453125,217.09845
91.92708333333334,192.27802
91.95963541666667,111.26192
91.9921875,161.60353
92.02473958333334,169.79874
92.05729166666667,147.2984
92.08984375,188.68755
92.12239583333334,167.659
92.15494791666667,143.08179
92.1875,244.60512
92.22005208333334,172.63246
92.25260416666667,158.86197
92.28515625,161.54759
92.31770833333334,159.06744
92.35026041666667,187.30066
92.3828125,156.17549
92.41536458333334,154.10498
92.44791666666667,160.79039
92.48046875,146.49608
92.51302083333334,139.34056
92.54557291666667,136.67813
92.578125,152.12779
92.61067708333334,166.89627
92.64322916666667,147.73195
92.67578125,150.24223
92.70833333333334,178.37134
92.74088541666667,148.50037
92.7734375,150.72319
92.80598958333334,159.22746
92.83854166666667,165.04039
92.87109375,154.99823
92.90364583333334,184.30229
92.93619791666667,173.34738
92.96875,150.46286
93.00130208333334,171.37471
93.03385416666667,135.70796
93.06640625,135.46979
93.09895833333334,162.37668
93.13151041666667,152.06558
93.1640625,158.34924
93.19661458333334,164.23679
93.22916666666667,145.35942
93.26171875,172.15419
93.29427083333334,142.89604
93.32682291666667,151.0098
93.359375,127.129364
93.39192708333334,162.1576
93.42447916666667,153.26022
93.45703125,153.52522
93.48958333333334,153.2503
93.52213541666667,122.05469
93.5546875,148.76953
93.58723958333334,144.91112
93.61979166666667,154.38295
93.65234375,147.0936
93.68489583333334,198.57219
93.71744791666667,236.02007
93.75,165.39374
93.78255208333334,164.25047
93.81510416666667,191.41527
93.84765625,149.4375
93.88020833333334,193.22734
93.91276041666667,214.24931
93.9453125,144.32335
93.97786458333334,167.06833
94.01041666666667,146.37177
94.04296875,152.77402
94.07552083333334,144.52757
94.10807291666667,203.27104
94.140625,115.367485
94.17317708333334,157.51804
94.20572916666667,122.84842
94.23828125,172.87244
94.27083333333334,129.49304
94.30338541666667,164.56293
94.3359375,169.6603
94.36848958333334,140.62408
94.40104166666667,176.6132
94.43359375,174.98007
94.46614583333334,156.82538
94.49869791666667,191.63654
94.53125,170.2177
94.56380208333334,178.34978
94.59635416666667,169.56575
94.62890625,165.31387
94.66145833333334,171.87332
94.69401041666667,176.92424
94.7265625,131.8886
94.75911458333334,190.62257
94.79166666666667,189.234
94.82421875,163.74403
94.85677083333334,163.74187
94.88932291666667,139.97026
94.921875,134.20862
94.95442708333334,143.76733
94.98697916666667,148.28664
95.01953125,159.30548
95.05208333333334,138.45778
95.08463541666667,164.39697
95.1171875,162.91328
95.14973958333334,139.81688
95.18229166666667,154.69124
95.21484375,154.60388
95.24739583333334,144.05249
95.27994791666667,173.85272
95.3125,185.4064
95.34505208333334,165.90475
95.37760416666667,152.74396
95.41015625,173.24658
95.44270833333334,135.93755
95.47526041666667,142.22865
95.5078125,177.36124
95.54036458333334,137.74596
95.57291666666667,134.32391
95.60546875,179.34676
95.63802083333334,424.73715
95.67057291666667,171.90973
95.703125,200.84927
95.73567708333334,151.1694
95.76822916666667,165.62973
95.80078125,128.0466
95.83333333333334,188.7997
95.86588541666667,234.17654
95.8984375,121.98873
95.93098958333334,146.47278
95.96354166666667,136.86504
95.99609375,156.59785
96.02864583333334,134.81198
96.06119791666667,161.99501
96.09375,54.522873
96.12630208333334,148.4703
96.15885416666667,137.27032
96.19140625,164.12161
96.22395833333334,140.66711
96.25651041666667,162.6259
96.2890625,169.87166
96.32161458333334,160.66418
96.35416666666667,155.43965
96.38671875,158.19043
96.41927083333334,160.78056
96.45182291666667,167.46555
96.484375,164.72021
96.51692708333334,149.55916
96.54947916666667,125.86365
96.58203125,161.4847
96.61458333333334,165.46744
96.64713541666667,160.57411
96.6796875,138.79056
96.71223958333334,184.72928
96.74479166666667,181.64384
96.77734375,176.7137
96.80989583333334,172.79
96.84244791666667,168.77946
96.875,182.73317
96.90755208333334,168.07733
96.94010416666667,177.0255
96.97265625,175.74203
97.00520833333334,163.26732
97.03776041666667,187.6825
97.0703125,166.96051
97.10286458333334,177.83507
97.13541666666667,188.35492
97.16796875,153.90169
97.20052083333334,152.24829
97.23307291666667,162.50386
97.265625,167.25414
97.29817708333334,150.189
97.33072916666667,152.79984
97.36328125,141.74254
97.39583333333334,153.78455
97.42838541666667,142.05005
97.4609375,168.99557
97.49348958333334,168.43674
97.52604166666667,156.31758
97.55859375,117.22039
97.59114583333334,244.89105
97.62369791666667,241.71602
97.65625,127.01219
97.68880208333334,204.05403
97.72135416666667,174.2795
97.75390625,173.20279
97.78645833333334,170.78345
97.81901041666667,251.79077
97.8515625,147.97101
97.88411458333334,177.18181
97.91666666666667,141.69566
97.94921875,187.61795
97.98177083333334,122.40832
98.01432291666667,195.63673
98.046875,148.94635
98.07942708333334,159.1026
98.11197916666667,163.34502
98.14453125,184.81783
98.17708333333334,162.10368
98.20963541666667,181.19655
98.2421875,163.15485
98.27473958333334,131.69606
98.30729166666667,150.98546
98.33984375,170.59303
98.37239583333334,129.41402
98.40494791666667,152.4956
98.4375,140.73206
98.47005208333334,147.96082
98.50260416666667,127.39698
98.53515625,177.27959
98.56770833333334,153.8115
98.60026041666667,156.28923
98.6328125,151.23807
98.66536458333334,146.37396
98.69791666666667,155.76903
98.73046875,181.8075
98.76302083333334,157.6852
98.79557291666667,142.9233
98.828125,129.11885
98.86067708333334,166.01286
98.89322916666667,129.58609
98.92578125,184.34866
98.95833333333334,133.95488
98.99088541666667,168.87898
99.0234375,141.31555
99.05598958333334,114.145905
99.08854166666667,139.67972
99.12109375,155.20804
99.15364583333334,153.25346
99.18619791666667,175.42299
99.21875,191.83182
99.25130208333334,177.92947
99.28385416666667,165.86363
99.31640625,184.54033
99.34895833333334,144.31119
99.38151041666667,204.75316
99.4140625,153.19052
99.44661458333334,223.93277
99.47916666666667,174.39314
99.51171875,356.84998
99.54427083333334,109.04512
99.57682291666667,222.29224
99.609375,151.62639
99.64192708333334,140.42513
99.67447916666667,150.05411
99.70703125,144.4089
99.73958333333334,94.99073
99.77213541666667,170.34608
99.8046875,219.86847
99.83723958333334,147.82117
99.86979166666667,197.20718
99.90234375,168.67818
99.93489583333334,190.0515
99.96744791666667,176.34006
100.0,199.86536
100.03255208333334,141.85559
100.06510416666667,163.69168
100.09765625000001,163.7574
100.13020833333334,153.4652
100.16276041666667,171.09459
100.19531250000001,171.19635
100.22786458333334,155.86646
100.26041666666667,149.55472
100.29296875000001,150.03627
100.32552083333334,164.50914
100.35807291666667,183.49829
100.39062500000001,189.00049
100.42317708333334,170.77962
100.45572916666667,163.071
100.48828125000001,169.15454
100.52083333333334,180.01663
100.55338541666667,169.39503
100.58593750000001,178.51959
100.61848958333334,177.10211
100.65104166666667,183.74634
100.68359375000001,173.93877
100.71614583333334,171.32906
100.74869791666667,166.66084
100.78125000000001,186.7602
100.81380208333334,171.47836
100.84635416666667,167.81862
100.87890625000001,158.39912
100.91145833333334,180.5819
100.94401041666667,172.52145
100.97656250000001,157.89659
101.00911458333334,156.27295
101.04166666666667,181.56995
101.07421875000001,137.95503
101.10677083333334,131.85469
101.13932291666667,148.60028
101.17187500000001,149.0273
101.20442708333334,128.13036
101.23697916666667,162.14607
101.26953125000001,143.21349
101.30208333333334,160.19975
101.33463541666667,126.73303
101.36718750000001,133.19478
101.39973958333334,153.54062
101.43229166666667,134.54494
101.46484375000001,127.40654
101.49739583333334,50.183506
101.52994791666667,207.9031
101.56250000000001,137.92188
101.59505208333334,180.93262
101.62760416666667,139.5714
101.66015625000001,163.15825
101.69270833333334,133.54955
101.72526041666667,156.08334
101.75781250000001,150.79057
101.79036458333334,151.34448
101.82291666666667,143.2766
101.85546875000001,141.71367
101.88802083333334,163.86818
101.92057291666667,172.16504
101.95312500000001,122.6941
101.98567708333334,101.42474
102.01822916666667,133.62045
102.05078125000001,144.83366
102.08333333333334,135.82492
102.11588541666667,152.83533
102.14843750000001,157.47676
102.18098958333334,120.74306
102.21354166666667,147.1815
102.24609375000001,139.33199
102.27864583333334,154.30319
102.31119791666667,144.07109
102.34375000000001,134.34804
102.37630208333334,135.15553
102.40885416666667,154.4417
102.44140625000001,156.68782
102.47395833333334,148.32152
102.50651041666667,145.09827
102.53906250000001,135.8878
102.57161458333334,131.30284
102.60416666666667,141.68225
102.63671875000001,142.07477
102.66927083333334,167.59459
102.70182291666667,141.74585
102.73437500000001,139.78162
102.76692708333334,163.99432
102.79947916666667,144.2038
102.83203125000001,167.45264
102.86458333333334,165.87447
102.89713541666667,168.0198
102.92968750000001,159.40366
102.96223958333334,154.64139
102.99479166666667,155.62766
103.02734375000001,123.377174
103.05989583333334,159.12999
103.09244791666667,150.95865
103.12500000000001,134.2105
103.15755208333334,155.03154
103.19010416666667,163.24762
103.22265625000001,143.107
103.25520833333334,151.08652
103.28776041666667,149.20221
103.32031250000001,173.08934
103.35286458333334,115.04883
103.38541666666667,119.19266
103.41796875000001,82.27048
103.45052083333334,345.72464
103.48307291666667,286.54797
103.51562500000001,172.05965
103.54817708333334,225.2432
103.58072916666667,169.48793
103.61328125000001,169.81606
103.64583333333334,155.203
103.67838541666667,198.78638
103.71093750000001,173.9941
103.74348958333334,160.16527
103.77604166666667,180.14127
103.80859375000001,138.20639
103.84114583333334,187.36293
103.87369791666667,170.46835
103.90625000000001,123.27609
103.93880208333334,174.66461
103.97135416666667,145.69695
104.00390625000001,169.07497
104.03645833333334,149.53908
104.06901041666667,188.18808
104.10156250000001,150.47295
104.13411458333334,150.30238
104.16666666666667,140.45563
104.19921875000001,153.19258
104.23177083333334,132.68274
104.26432291666667,154.25452
104.29687500000001,151.73337
104.32942708333334,159.75714
104.36197916666667,136.32637
104.39453125000001,148.60434
104.42708333333334,133.84372
104.45963541666667,139.94829
104.49218750000001,148.36473
104.52473958333334,153.51517
104.55729166666667,137.95134
104.58984375000001,161.46796
104.62239583333334,141.62804
104.65494791666667,134.19293
104.68750000000001,157.72076
104.72005208333334,132.49945
104.75260416666667,117.42563
104.78515625000001,146.05759
104.81770833333334,144.07309
104.85026041666667,146.00713
104.88281250000001,113.78508
104.91536458333334,146.51971
104.94791666666667,155.21759
104.98046875000001,120.96145
105.01302083333334,124.98384
105.04557291666667,132.17845
105.07812500000001,134.66046
105.11067708333334,140.15878
105.14322916666667,140.6744
105.17578125000001,125.44144
105.20833333333334,126.52764
105.24088541666667,143.00067
105.27343750000001,141.37723
105.30598958333334,162.6788
105.33854166666667,152.39165
105.37109375000001,182.25693
105.40364583333334,203.93501
105.43619791666667,94.843185
105.46875000000001,127.71693
105.50130208333334,150.375
105.53385416666667,125.793175
105.56640625000001,156.30132
105.59895833333334,117.08303
105.63151041666667,128.32774
105.66406250000001,155.72992
105.69661458333334,132.08305
105.72916666666667,156.29149
105.76171875000001,146.1109
105.79427083333334,166.07487
105.82682291666667,128.60936
105.85937500000001,150.19962
105.89192708333334,150.2756
105.92447916666667,146.01776
105.95703125000001,142.78076
105.98958333333334,153.47964
106.02213541666667,164.12862
106.05468750000001,144.0573
106.08723958333334,157.2556
106.11979166666667,151.4716
106.15234375000001,156.49454
106.18489583333334,169.72401
106.21744791666667,153.01198
106.25000000000001,148.90352
106.28255208333334,144.91522
106.31510416666667,147.74982
106.34765625000001,153.096
106.38020833333334,149.94902
106.41276041666667,148.91902
106.44531250000001,172.69962
106.47786458333334,149.75389
106.51041666666667,141.17162
106.54296875000001,155.82915
106.57552083333334,152.26134
106.60807291666667,164.37767
106.64062500000001,161.23811
106.67317708333334,144.46239
106.70572916666667,158.61792
106.73828125000001,153.41959
106.77083333333334,150.42126
106.80338541666667,168.51773
106.83593750000001,167.73622
106.86848958333334,156.01277
106.90104166666667,174.78065
106.93359375000001,166.74577
106.96614583333334,153.40683
106.99869791666667,160.20107
107.03125000000001,152.74205
107.06380208333334,142.81918
107.09635416666667,149.88165
107.12890625000001,134.36154
107.16145833333334,140.6142
107.19401041666667,119.62231
107.22656250000001,137.46167
107.25911458333334,116.72215
107.29166666666667,154.4568
107.32421875000001,60.133068
107.35677083333334,24.1299
107.38932291666667,227.41258
107.42187500000001,105.2815
107.45442708333334,173.20172
107.48697916666667,141.40358
107.51953125000001,174.06998
107.55208333333334,116.735245
107.58463541666667,103.05998
107.61718750000001,154.28712
107.64973958333334,140.22093
107.68229166666667,144.19748
107.71484375000001,165.38553
107.74739583333334,105.35802
107.77994791666667,209.70238
107.81250000000001,174.526
107.84505208333334,113.919075
107.87760416666667,149.28018
107.91015625000001,137.78612
107.94270833333334,140.93936
107.97526041666667,150.97546
108.00781250000001,157.65414
108.04036458333334,137.1934
108.07291666666667,126.955215
108.10546875000001,132.50244
108.13802083333334,121.1643
108.17057291666667,134.17336
108.20312500000001,126.58072
108.23567708333334,109.6143
108.26822916666667,137.92844
108.30078125000001,128.79381
108.33333333333334,144.38326
108.36588541666667,147.72742
108.39843750000001,146.48431
108.43098958333334,132.6812
108.46354166666667,131.39232
108.49609375000001,139.60661
108.52864583333334,155.59897
108.56119791666667,118.56001
108.59375000000001,133.08249
108.62630208333334,142.42848
108.65885416666667,139.75975
108.69140625000001,127.08766
108.72395833333334,145.02647
108.75651041666667,149.77238
108.78906250000001,133.0747
108.82161458333334,141.7287
108.85416666666667,130.00693
108.88671875000001,124.48236
108.91927083333334,149.12163
108.95182291666667,143.34773
108.98437500000001,157.23195
109.01692708333334,148.00256
109.04947916666667,155.42235
109.08203125000001,141.15512
109.11458333333334,133.52771
109.14713541666667,153.23793
109.17968750000001,139.34018
109.21223958333334,167.12898
109.24479166666667,137.02025
109.27734375000001,163.04153
109.30989583333334,251.54132
109.34244791666667,130.87952
109.37500000000001,208.3351
109.40755208333334,177.3738
109.44010416666667,146.88858
109.47265625000001,149.1465
109.50520833333334,178.97716
109.53776041666667,99.36747
109.57031250000001,166.17209
109.60286458333334,151.37595
109.63541666666667,130.66624
109.66796875000001,141.89917
109.70052083333334,182.83221
109.73307291666667,175.85764
109.76562500000001,164.385
109.79817708333334,109.63672
109.83072916666667,144.85817
109.86328125000001,124.39072
109.89583333333334,163.3592
109.92838541666667,129.85986
109.96093750000001,119.05561
109.99348958333334,132.29823
110.02604166666667,139.65813
110.05859375000001,158.16191
110.09114583333334,161.26451
110.12369791666667,132.63953
110.15625000000001,174.46585
110.18880208333334,112.206215
110.22135416666667,132.80351
110.25390625000001,128.27347
110.28645833333334,147.6826
110.31901041666667,127.9085
110.35156250000001,154.71315
110.38411458333334,128.37991
110.41666666666667,132.99138
110.44921875000001,130.69905
110.48177083333334,139.88022
110.51432291666667,121.957825
110.54687500000001,140.6191
110.57942708333334,146.73831
110.61197916666667,138.56252
110.64453125000001,160.64256
110.67708333333334,159.14368
110.70963541666667,145.19025
110.74218750000001,134.54897
110.77473958333334,146.12366
110.80729166666667,113.8217
110.83984375000001,127.6198
110.87239583333334,124.51703
110.90494791666667,128.88374
110.93750000000001,105.20765
110.97005208333334,127.044
111.00260416666667,132.97626
111.03515625000001,134.62752
111.06770833333334,117.365295
111.10026041666667,132.89134
111.13281250000001,127.01181
111.16536458333334,155.38144
111.19791666666667,91.19549
111.23046875000001,256.87708
111.26302083333334,468.3145
111.29557291666667,34.188713
111.32812500000001,161.54079
111.36067708333334,85.85179
111.39322916666667,131.39372
111.42578125000001,80.503136
111.45833333333334,163.99475
111.49088541666667,116.90311
111.52343750000001,125.554214
111.55598958333334,123.95539
111.58854166666667,104.34765
111.62109375000001,99.65077
111.65364583333334,123.06188
111.68619791666667,116.612305
111.71875000000001,114.1151
111.75130208333334,123.38494
111.78385416666667,138.07788
111.81640625000001,109.43897
111.84895833333334,133.14973
111.88151041666667,130.17732
111.91406250000001,138.99234
111.94661458333334,141.9953
111.97916666666667,147.29483
112.01171875000001,116.32529
112.04427083333334,137.3141
112.07682291666667,138.30777
112.10937500000001,135.40245
112.14192708333334,106.93152
112.17447916666667,133.33447
112.20703125000001,145.55795
112.23958333333334,131.94511
112.27213541666667,128.40822
112.30468750000001,137.07062
112.33723958333334,137.85672
112.36979166666667,149.32738
112.40234375000001,139.62868
112.43489583333334,151.28555
112.46744791666667,143.08266
112.50000000000001,144.67534
112.53255208333334,130.22716
112.56510416666667,120.33326
112.59765625000001,140.87592
112.63020833333334,168.91707
112.66276041666667,130.2572
112.69531250000001,151.92227
112.72786458333334,163.91956
112.76041666666667,149.73764
112.79296875000001,133.10442
112.82552083333334,159.02602
112.85807291666667,134.70769
112.89062500000001,162.20126
112.92317708333334,144.59734
112.95572916666667,153.0209
112.98828125000001,124.36263
113.02083333333334,149.09535
113.05338541666667,131.8808
113.08593750000001,143.33368
113.11848958333334,121.013535
113.15104166666667,140.72375
113.18359375000001,66.20265
113.21614583333334,165.65558
113.24869791666667,154.45169
113.28125000000001,156.55441
113.31380208333334,138.59923
113.34635416666667,142.4295
113.37890625000001,128.19073
113.41145833333334,147.96301
113.44401041666667,109.66352
113.47656250000001,133.04626
113.50911458333334,119.856476
113.54166666666667,112.53856
113.57421875000001,122.77629
113.60677083333334,139.68219
113.63932291666667,114.74432
113.67187500000001,121.39869
113.70442708333334,130.87752
113.73697916666667,130.5686
113.76953125000001,118.82447
113.80208333333334,135.65471
113.83463541666667,128.7454
113.86718750000001,126.277565
113.89973958333334,129.54214
113.93229166666667,127.55476
113.96484375000001,117.77943
113.99739583333334,120.30213
114.02994791666667,118.68525
114.06250000000001,124.49645
114.09505208333334,125.43261
114.12760416666667,114.83846
114.16015625000001,116.798096
114.19270833333334,120.61484
114.22526041666667,127.9423
114.25781250000001,115.54828
114.29036458333334,130.52382
114.32291666666667,138.05042
114.35546875000001,106.27518
114.38802083333334,108.27294
114.42057291666667,117.1208
114.45312500000001,131.35869
114.48567708333334,124.34296
114.51822916666667,122.22608
114.55078125000001,109.30576
114.58333333333334,125.95146
114.61588541666667,115.96892
114.64843750000001,133.45511
114.68098958333334,130.9962
114.71354166666667,132.43268
114.74609375000001,107.99784
114.77864583333334,136.46588
114.81119791666667,107.26352
114.84375000000001,130.94945
114.87630208333334,119.43908
114.90885416666667,132.3694
114.94140625000001,107.24738
114.97395833333334,116.74371
115.00651041666667,119.2201
115.03906250000001,116.895195
115.07161458333334,113.53502
115.10416666666667,129.29134
115.13671875000001,40.735943
115.16927083333334,187.57988
115.20182291666667,146.95718
115.23437500000001,130.93979
115.26692708333334,125.50266
115.29947916666667,149.57855
115.33203125000001,135.78363
115.36458333333334,152.3698
115.39713541666667,112.47812
115.42968750000001,123.97771
115.46223958333334,130.01065
115.49479166666667,137.91096
115.52734375000001,133.60336
115.55989583333334,120.04935
115.59244791666667,144.20917
115.62500000000001,162.33603
115.65755208333334,130.48444
115.69010416666667,141.43303
115.72265625000001,152.77165
115.75520833333334,144.59103
115.78776041666667,113.38407
115.82031250000001,138.07405
115.85286458333334,136.82065
115.88541666666667,122.2207
115.91796875000001,133.6902
115.95052083333334,118.11454
115.98307291666667,139.98656
116.01562500000001,123.25617
116.04817708333334,120.814156
116.08072916666667,126.35984
116.11328125000001,126.16825
116.14583333333334,127.61665
116.17838541666667,131.50119
116.21093750000001,132.79214
116.24348958333334,147.61021
116.27604166666667,128.12672
116.30859375000001,129.87294
116.34114583333334,113.36746
116.37369791666667,126.807625
116.40625000000001,117.67919
116.43880208333334,102.74539
116.47135416666667,100.339645
116.50390625000001,132.41766
116.53645833333334,105.110565
116.56901041666667,120.7653
116.60156250000001,119.93411
116.63411458333334,127.570274
116.66666666666667,115.71493
116.69921875000001,118.57244
116.73177083333334,123.4181
116.76432291666667,121.08394
116.79687500000001,126.9789
116.82942708333334,109.36505
116.86197916666667,113.56295
116.89453125000001,114.73688
116.92708333333334,99.167755
116.95963541666667,136.4888
116.99218750000001,101.94395
117.02473958333334,118.81192
117.05729166666667,100.4652
117.08984375000001,140.50174
117.12239583333334,145.26341
117.15494791666667,94.133804
117.18750000000001,124.961586
117.22005208333334,88.4595
