Frequency (Hz),VAG Harmonics
74.67447916666667,1375.2982
74.70703125,1389.5609
74.73958333333334,1080.9788
74.77213541666667,1231.1324
74.8046875,1108.6936
74.83723958333334,1740.3685
74.86979166666667,1050.6206
74.90234375,1279.2483
74.93489583333334,911.08777
74.96744791666667,1117.7107
75.0,1149.9259
75.03255208333334,1323.5427
75.06510416666667,1315.1782
75.09765625,1492.6372
75.13020833333334,942.57
75.16276041666667,1320.862
75.1953125,1361.6943
75.22786458333334,1258.3489
75.26041666666667,1090.1721
75.29296875,1378.2015
75.32552083333334,1174.8954
75.35807291666667,1508.5607
75.390625,1069.093
75.42317708333334,1224.3802
75.45572916666667,1126.1257
75.48828125,1336.7732
75.52083333333334,1045.2897
75.55338541666667,1341.3667
75.5859375,960.3711
75.61848958333334,1550.5558
75.65104166666667,976.60175
75.68359375,1034.4548
75.71614583333334,1306.2036
75.74869791666667,1378.5305
75.78125,1042.4915
75.81380208333334,1381.2931
75.84635416666667,1225.8772
75.87890625,1336.009
75.91145833333334,1512.2261
75.94401041666667,1627.6528
75.9765625,1120.2262
76.00911458333334,1257.921
76.04166666666667,899.11487
76.07421875,1576.2572
76.10677083333334,401.30795
76.13932291666667,100.53167
76.171875,1688.2863
76.20442708333334,637.4515
76.23697916666667,1727.8136
76.26953125,1512.1093
76.30208333333334,1549.6859
76.33463541666667,1910.2301
76.3671875,2156.1248
76.39973958333334,1209.471
76.43229166666667,1530.1707
76.46484375,1044.1172
76.49739583333334,1724.408
76.52994791666667,1295.9401
76.5625,1561.1052
76.59505208333334,2106.2275
76.62760416666667,1169.0533
76.66015625,1519.0719
76.69270833333334,1272.0927
76.72526041666667,1342.3352
76.7578125,1469.0244
76.79036458333334,1430.4606
76.82291666666667,1513.4484
76.85546875,1476.1434
76.88802083333334,1476.8481
76.92057291666667,1403.6595
76.953125,1432.7148
76.98567708333334,1360.9895
77.01822916666667,1708.6064
77.05078125,1379.5317
77.08333333333334,1348.8098
77.11588541666667,1537.6713
77.1484375,1407.5139
77.18098958333334,1391.5536
77.21354166666667,1507.9291
77.24609375,1059.6401
77.27864583333334,1644.2725
77.31119791666667,1306.8923
77.34375,1500.6998
77.37630208333334,1207.1465
77.40885416666667,1639.3944
77.44140625,1580.1307
77.47395833333334,1485.0936
77.50651041666667,1521.5967
77.5390625,1607.1174
77.57161458333334,1496.012
77.60416666666667,1699.6642
77.63671875,1493.284
77.66927083333334,1699.9559
77.70182291666667,1259.4313
77.734375,1587.062
77.76692708333334,1350.5237
77.79947916666667,1449.3994
77.83203125,1307.2777
77.86458333333334,1543.8402
77.89713541666667,1448.3668
77.9296875,1741.4342
77.96223958333334,1363.6572
77.99479166666667,1591.9587
78.02734375,1450.7805
78.05989583333334,1876.1226
78.09244791666667,1056.2917
78.125,1679.6842
78.15755208333334,1190.9276
78.19010416666667,1484.0901
78.22265625,814.70654
78.25520833333334,1975.3082
78.28776041666667,1392.6685
78.3203125,1519.0178
78.35286458333334,1452.4061
78.38541666666667,1666.1632
78.41796875,1163.4257
78.45052083333334,1623.3118
78.48307291666667,1209.7635
78.515625,1849.3876
78.54817708333334,1467.674
78.58072916666667,1611.4742
78.61328125,1399.001
78.64583333333334,1517.3972
78.67838541666667,1223.6929
78.7109375,1493.485
78.74348958333334,1437.7754
78.77604166666667,1659.668
78.80859375,1144.8978
78.84114583333334,1366.453
78.87369791666667,1319.7314
78.90625,1364.9055
78.93880208333334,1184.8799
78.97135416666667,1834.656
79.00390625,1173.3599
79.03645833333334,1514.0243
79.06901041666667,1245.6052
79.1015625,1679.7573
79.13411458333334,1133.8456
79.16666666666667,1469.4902
79.19921875,1314.9926
79.23177083333334,1698.3058
79.26432291666667,1269.6669
79.296875,1579.5239
79.32942708333334,1254.724
79.36197916666667,1825.6642
79.39453125,1348.2806
79.42708333333334,1721.6101
79.45963541666667,1480.498
79.4921875,1703.0121
79.52473958333334,1221.8442
79.55729166666667,1754.9742
79.58984375,1378.3462
79.62239583333334,1868.7985
79.65494791666667,1380.077
79.6875,1657.708
79.72005208333334,1328.2994
79.75260416666667,1842.6823
79.78515625,1421.9573
79.81770833333334,1894.5493
79.85026041666667,1704.8052
79.8828125,1825.2961
79.91536458333334,1546.7253
79.94791666666667,1763.0004
79.98046875,1747.95
80.01302083333334,440.1287
80.04557291666667,1866.6262
80.078125,2275.9822
80.11067708333334,1105.1985
80.14322916666667,2145.7922
80.17578125,1410.3408
80.20833333333334,2451.6624
80.24088541666667,1951.2065
80.2734375,1024.932
80.30598958333334,1553.244
80.33854166666667,1899.6477
80.37109375,1654.7207
80.40364583333334,1753.1685
80.43619791666667,2094.5808
80.46875,2273.0854
80.50130208333334,614.3035
80.53385416666667,2297.2727
80.56640625,1400.023
80.59895833333334,2029.0201
80.63151041666667,1359.749
80.6640625,1870.5244
80.69661458333334,1199.1348
80.72916666666667,1853.1171
80.76171875,1454.4183
80.79427083333334,1798.1948
80.82682291666667,1337.39
80.859375,1836.8522
80.89192708333334,1474.6589
80.92447916666667,1804.8585
80.95703125,1263.2559
80.98958333333334,1755.2224
81.02213541666667,1313.0345
81.0546875,1865.893
81.08723958333334,1196.2721
81.11979166666667,1526.8591
81.15234375,1243.8629
81.18489583333334,1843.529
81.21744791666667,1339.8385
81.25,1785.299
81.28255208333334,1269.3093
81.31510416666667,1965.544
81.34765625,1745.2474
81.38020833333334,1724.3309
81.41276041666667,1577.0068
81.4453125,1805.8376
81.47786458333334,1302.4113
81.51041666666667,1610.1055
81.54296875,1395.932
81.57552083333334,1779.5371
81.60807291666667,1687.0121
81.640625,1953.3428
81.67317708333334,1368.3694
81.70572916666667,1939.1218
81.73828125,1373.3046
81.77083333333334,1900.1057
81.80338541666667,1693.8441
81.8359375,2162.2256
81.86848958333334,1557.8147
81.90104166666667,1940.7543
81.93359375,2153.5686
81.96614583333334,3101.2834
81.99869791666667,543.763
82.03125,1919.6846
82.06380208333334,810.8107
82.09635416666667,1724.9294
82.12890625,1199.1047
82.16145833333334,1905.2715
82.19401041666667,1033.7754
82.2265625,1925.3779
82.25911458333334,1612.5262
82.29166666666667,1923.4231
82.32421875,1329.8772
82.35677083333334,2032.683
82.38932291666667,1559.023
82.421875,1970.3721
82.45442708333334,1050.2379
82.48697916666667,1885.83
82.51953125,1403.3092
82.55208333333334,2012.0729
82.58463541666667,1405.3721
82.6171875,1991.4489
82.64973958333334,1742.1046
82.68229166666667,1854.268
82.71484375,1695.4403
82.74739583333334,2110.288
82.77994791666667,1370.2667
82.8125,2251.37
82.84505208333334,1755.3054
82.87760416666667,1917.4825
82.91015625,1491.313
82.94270833333334,2017.9921
82.97526041666667,1420.5793
83.0078125,2195.874
83.04036458333334,1759.3867
83.07291666666667,1941.8538
83.10546875,1742.1093
83.13802083333334,2113.7993
83.17057291666667,1753.1351
83.203125,2137.8064
83.23567708333334,1602.9667
83.26822916666667,2213.9128
83.30078125,1372.1599
83.33333333333334,1984.0276
83.36588541666667,1650.3494
83.3984375,1925.2355
83.43098958333334,1550.5267
83.46354166666667,1864.419
83.49609375,1708.6448
83.52864583333334,2126.8938
83.56119791666667,1690.0126
83.59375,1947.2511
83.62630208333334,1400.1017
83.65885416666667,1946.8142
83.69140625,1532.0259
83.72395833333334,1934.3989
83.75651041666667,1562.1863
83.7890625,1746.005
83.82161458333334,1578.8037
83.85416666666667,2127.2183
83.88671875,1150.6816
83.91927083333334,1594.1034
83.95182291666667,2826.0771
83.984375,2019.026
84.01692708333334,1885.7076
84.04947916666667,1912.9741
84.08203125,1581.2869
84.11458333333334,1781.5358
84.14713541666667,1732.2957
84.1796875,2433.918
84.21223958333334,1685.6873
84.24479166666667,2029.2754
84.27734375,1560.2908
84.30989583333334,2050.9707
84.34244791666667,1348.2605
84.375,1225.5757
84.40755208333334,1881.1508
84.44010416666667,1959.3129
84.47265625,1595.8544
84.50520833333334,2086.4404
84.53776041666667,1586.4352
84.5703125,1886.8124
84.60286458333334,1656.7292
84.63541666666667,1958.035
84.66796875,1471.9775
84.70052083333334,1807.5914
84.73307291666667,1519.2421
84.765625,1843.9012
84.79817708333334,1429.2
84.83072916666667,1811.5455
84.86328125,1760.9119
84.89583333333334,1738.4069
84.92838541666667,1744.5498
84.9609375,1854.2054
84.99348958333334,1784.5409
85.02604166666667,1899.8627
85.05859375,1482.3833
85.09114583333334,1838.2241
85.12369791666667,1737.1819
85.15625,1864.6973
85.18880208333334,1618.6876
85.22135416666667,1912.7151
85.25390625,1752.8969
85.28645833333334,1766.3881
85.31901041666667,1743.423
85.3515625,1866.8466
85.38411458333334,1609.9188
85.41666666666667,1462.3981
85.44921875,2032.977
85.48177083333334,1982.5112
85.51432291666667,1729.7101
85.546875,1936.4045
85.57942708333334,1595.7301
85.61197916666667,1717.0518
85.64453125,1694.4343
85.67708333333334,1937.202
85.70963541666667,1674.8964
85.7421875,1919.5295
85.77473958333334,1910.2996
85.80729166666667,2165.4104
85.83984375,2225.167
85.87239583333334,3146.6345
85.90494791666667,2201.7263
85.9375,2058.3137
85.97005208333334,1832.6309
86.00260416666667,2102.093
86.03515625,1525.7565
86.06770833333334,2105.8823
86.10026041666667,2171.3425
86.1328125,1969.33
86.16536458333334,1889.9148
86.19791666666667,1815.7434
86.23046875,1766.367
86.26302083333334,2072.5293
86.29557291666667,1447.6104
86.328125,1757.5989
86.36067708333334,2366.2913
86.39322916666667,1924.7998
86.42578125,2186.5884
86.45833333333334,2080.6648
86.49088541666667,2222.1245
86.5234375,2251.2832
86.55598958333334,2209.1675
86.58854166666667,2184.0168
86.62109375,2175.3357
86.65364583333334,1940.6029
86.68619791666667,2228.5461
86.71875,2144.368
86.75130208333334,2200.0435
86.78385416666667,2106.186
86.81640625,1843.1871
86.84895833333334,2010.312
86.88151041666667,1823.8341
86.9140625,1953.1439
86.94661458333334,1981.6422
86.97916666666667,1772.0299
87.01171875,1945.5128
87.04427083333334,1933.45
87.07682291666667,1895.2596
87.109375,1851.9891
87.14192708333334,1901.8185
87.17447916666667,1941.5504
87.20703125,1628.2585
87.23958333333334,1785.7252
87.27213541666667,2031.8458
87.3046875,1998.7488
87.33723958333334,1818.5813
87.36979166666667,1941.9391
87.40234375,1746.2817
87.43489583333334,2063.3337
87.46744791666667,1738.518
87.5,1981.9137
87.53255208333334,1720.2867
87.56510416666667,1714.3752
87.59765625,1808.6965
87.63020833333334,1789.2018
87.66276041666667,2141.7432
87.6953125,1972.893
87.72786458333334,1804.2126
87.76041666666667,2021.282
87.79296875,2262.827
87.82552083333334,3953.6138
87.85807291666667,2614.2244
87.890625,1976.7142
87.92317708333334,1796.0704
87.95572916666667,1527.505
87.98828125,2023.0001
88.02083333333334,2524.046
88.05338541666667,2011.9023
88.0859375,764.1156
88.11848958333334,1884.1873
88.15104166666667,1425.6395
88.18359375,2059.8542
88.21614583333334,1535.5668
88.24869791666667,2049.5022
88.28125,1343.7471
88.31380208333334,2386.9011
88.34635416666667,1971.9049
88.37890625,2192.3923
88.41145833333334,2001.2605
88.44401041666667,2336.9023
88.4765625,2047.9235
88.50911458333334,2134.2878
88.54166666666667,1854.912
88.57421875,2198.9976
88.60677083333334,1883.0557
88.63932291666667,2211.1826
88.671875,1686.0321
88.70442708333334,2464.8306
88.73697916666667,1835.8159
88.76953125,2224.964
88.80208333333334,1958.9498
88.83463541666667,2348.4263
88.8671875,1839.1407
88.89973958333334,2368.3203
88.93229166666667,1863.4733
88.96484375,2255.0186
88.99739583333334,1796.2423
89.02994791666667,2398.6653
89.0625,1956.9169
89.09505208333334,2313.0813
89.12760416666667,1950.2611
89.16015625,2331.1313
89.19270833333334,1667.2491
89.22526041666667,2465.4194
89.2578125,2087.349
89.29036458333334,2303.448
89.32291666666667,1668.5764
89.35546875,2182.2703
89.38802083333334,1903.3544
89.42057291666667,2433.1963
89.453125,1991.167
89.48567708333334,2273.3547
89.51822916666667,1940.4279
89.55078125,2306.8093
89.58333333333334,1990.6897
89.61588541666667,2371.4946
89.6484375,2106.9521
89.68098958333334,2634.6252
89.71354166666667,2118.601
89.74609375,2815.2087
89.77864583333334,2169.0852
89.81119791666667,1354.5569
89.84375,1953.9128
89.87630208333334,2312.0337
89.90885416666667,2107.93
89.94140625,1950.0286
89.97395833333334,2135.7417
90.00651041666667,2574.562
90.0390625,1588.4948
90.07161458333334,2274.7715
90.10416666666667,1715.1586
90.13671875,2316.1404
90.16927083333334,1514.1113
90.20182291666667,2483.635
90.234375,2157.2354
90.26692708333334,2302.723
90.29947916666667,1817.7184
90.33203125,2289.2898
90.36458333333334,1783.5889
90.39713541666667,2163.517
90.4296875,2104.1123
90.46223958333334,2148.2876
90.49479166666667,1748.1486
90.52734375,2435.9868
90.55989583333334,1726.9641
90.59244791666667,2195.1833
90.625,1868.5759
90.65755208333334,2474.217
90.69010416666667,1374.0352
90.72265625,2111.6409
90.75520833333334,1783.1943
90.78776041666667,1978.7911
90.8203125,1890.5554
90.85286458333334,2309.36
90.88541666666667,1895.1619
90.91796875,2302.886
90.95052083333334,1843.3014
90.98307291666667,2023.5033
91.015625,1645.9053
91.04817708333334,2239.1213
91.08072916666667,1777.041
91.11328125,1816.4521
91.14583333333334,1546.6469
91.17838541666667,2063.8718
91.2109375,1684.9431
91.24348958333334,1827.2181
91.27604166666667,1301.1677
91.30859375,2093.7483
91.34114583333334,1938.4597
91.37369791666667,1888.4165
91.40625,2190.7173
91.43880208333334,1839.9269
91.47135416666667,1744.0626
91.50390625,1961.697
91.53645833333334,1913.5704
91.56901041666667,2131.4768
91.6015625,1433.4543
91.63411458333334,1676.8978
91.66666666666667,2119.0723
91.69921875,902.68335
91.73177083333334,4158.9688
91.76432291666667,4294.207
91.796875,1643.9651
91.82942708333334,3034.173
91.86197916666667,1786.8818
91.89453125,2838.4578
91.92708333333334,2075.7703
91.95963541666667,1892.918
91.9921875,1904.2649
92.02473958333334,2535.988
92.05729166666667,1757.4122
92.08984375,2659.2896
92.12239583333334,1979.2145
92.15494791666667,2090.2363
92.1875,2826.1375
92.22005208333334,2420.1255
92.25260416666667,1823.4691
92.28515625,2383.4014
92.31770833333334,1825.2532
92.35026041666667,2621.5425
92.3828125,1817.9575
92.41536458333334,2313.482
92.44791666666667,1871.6521
92.48046875,2277.8586
92.51302083333334,1650.9607
92.54557291666667,2202.4558
92.578125,1911.5422
92.61067708333334,2449.7432
92.64322916666667,1804.4751
92.67578125,2286.0596
92.70833333333334,2067.8074
92.74088541666667,2240.8606
92.7734375,1749.8689
92.80598958333334,2461.5757
92.83854166666667,1992.3917
92.87109375,2218.5745
92.90364583333334,1979.7349
92.93619791666667,2513.982
92.96875,1737.1273
93.00130208333334,2392.8198
93.03385416666667,1768.6151
93.06640625,2087.866
93.09895833333334,1823.1836
93.13151041666667,2358.9177
93.1640625,1894.152
93.19661458333334,2412.724
93.22916666666667,1854.563
93.26171875,2336.041
93.29427083333334,1887.4005
93.32682291666667,2158.9404
93.359375,1647.8784
93.39192708333334,2255.3452
93.42447916666667,1772.2809
93.45703125,2182.7668
93.48958333333334,1693.9755
93.52213541666667,1902.3999
93.5546875,1660.1201
93.58723958333334,2191.1582
93.61979166666667,1546.4062
93.65234375,1975.4603
93.68489583333334,1909.3623
93.71744791666667,2968.2002
93.75,1991.4094
93.78255208333334,2275.1885
93.81510416666667,2148.29
93.84765625,2168.053
93.88020833333334,2132.8684
93.91276041666667,2797.1985
93.9453125,1696.4845
93.97786458333334,2197.9946
94.01041666666667,1766.2491
94.04296875,2081.4846
94.07552083333334,1625.6111
94.10807291666667,2574.7822
94.140625,1170.3662
94.17317708333334,2008.128
94.20572916666667,1426.853
94.23828125,2232.265
94.27083333333334,1627.6643
94.30338541666667,2130.078
94.3359375,1988.3434
94.36848958333334,2016.643
94.40104166666667,1987.1093
94.43359375,2154.4373
94.46614583333334,1775.204
94.49869791666667,2428.6313
94.53125,1835.3279
94.56380208333334,2290.3103
94.59635416666667,1849.8877
94.62890625,2246.2346
94.66145833333334,2017.1188
94.69401041666667,2287.5625
94.7265625,1683.7249
94.75911458333334,2387.2239
94.79166666666667,2191.5515
94.82421875,2184.5479
94.85677083333334,1887.8871
94.88932291666667,1887.9113
94.921875,1703.6635
94.95442708333334,2161.7007
94.98697916666667,1795.3448
95.01953125,2243.0012
95.05208333333334,1878.7476
95.08463541666667,2215.732
95.1171875,2111.9321
95.14973958333334,2124.2747
95.18229166666667,1972.8531
95.21484375,2032.8479
95.24739583333334,1834.2429
95.27994791666667,2329.8289
95.3125,2248.328
95.34505208333334,2231.2053
95.37760416666667,2029.1089
95.41015625,2454.0803
95.44270833333334,1867.9485
95.47526041666667,2187.0037
95.5078125,2302.4756
95.54036458333334,2125.7393
95.57291666666667,1985.5411
95.60546875,2659.0972
95.63802083333334,6931.554
95.67057291666667,2266.9387
95.703125,2230.8633
95.73567708333334,2296.847
95.76822916666667,2031.7484
95.80078125,1875.4155
95.83333333333334,2265.0085
95.86588541666667,2811.3013
95.8984375,1647.6221
95.93098958333334,2115.6782
95.96354166666667,1806.3171
95.99609375,2169.1423
96.02864583333334,1896.2456
96.06119791666667,2444.6404
96.09375,1107.1859
96.12630208333334,1883.3513
96.15885416666667,1895.5065
96.19140625,2003.7007
96.22395833333334,1864.2589
96.25651041666667,1934.9855
96.2890625,2089.3606
96.32161458333334,2067.7354
96.35416666666667,1906.9362
96.38671875,2109.9297
96.41927083333334,1964.2606
96.45182291666667,2119.0813
96.484375,1990.3333
96.51692708333334,2110.53
96.54947916666667,1744.1553
96.58203125,2055.8174
96.61458333333334,2049.5986
96.64713541666667,1952.2957
96.6796875,1845.2872
96.71223958333334,2205.0398
96.74479166666667,2182.014
96.77734375,2100.0874
96.80989583333334,2287.7698
96.84244791666667,2186.7766
96.875,2281.0405
96.90755208333334,2195.994
96.94010416666667,2096.5173
96.97265625,2309.842
97.00520833333334,2016.8698
97.03776041666667,2151.6936
97.0703125,2073.0718
97.10286458333334,2346.6401
97.13541666666667,2293.4517
97.16796875,1926.0278
97.20052083333334,1846.2031
97.23307291666667,1888.1318
97.265625,2021.3289
97.29817708333334,1932.9651
97.33072916666667,1891.5206
97.36328125,1811.9458
97.39583333333334,1896.3188
97.42838541666667,1845.44
97.4609375,2094.5366
97.49348958333334,1930.7661
97.52604166666667,2053.2798
97.55859375,1505.8384
97.59114583333334,2271.0515
97.62369791666667,2715.1187
97.65625,1788.431
97.68880208333334,2377.8748
97.72135416666667,2210.5764
97.75390625,2206.4841
97.78645833333334,2202.6853
97.81901041666667,2971.9097
97.8515625,2025.4604
97.88411458333334,2186.4695
97.91666666666667,2018.1641
97.94921875,2273.298
97.98177083333334,1833.3503
98.01432291666667,2320.8381
98.046875,2053.544
98.07942708333334,1967.3693
98.11197916666667,2252.747
98.14453125,2213.3057
98.17708333333334,2182.297
98.20963541666667,2243.7004
98.2421875,2033.8723
98.27473958333334,1895.0132
98.30729166666667,2219.2874
98.33984375,2067.5461
98.37239583333334,1976.6936
98.40494791666667,2101.1587
98.4375,2025.296
98.47005208333334,1901.474
98.50260416666667,1943.3704
98.53515625,2193.2427
98.56770833333334,2229.8286
98.60026041666667,2110.5544
98.6328125,2142.5627
98.66536458333334,2025.4039
98.69791666666667,2315.727
98.73046875,2225.0454
98.76302083333334,2259.8423
98.79557291666667,1970.4722
98.828125,1997.2438
98.86067708333334,2132.6099
98.89322916666667,1959.6145
98.92578125,2443.6714
98.95833333333334,1966.3604
98.99088541666667,2158.3774
99.0234375,2124.953
99.05598958333334,1738.1802
99.08854166666667,2054.0308
99.12109375,1989.409
99.15364583333334,2087.2693
99.18619791666667,2217.6042
99.21875,2507.6892
99.25130208333334,2186.0842
99.28385416666667,2316.087
99.31640625,2342.9048
99.34895833333334,2085.445
99.38151041666667,2408.1506
99.4140625,2145.7698
99.44661458333334,2728.9895
99.47916666666667,2199.5278
99.51171875,4382.182
99.54427083333334,581.11566
99.57682291666667,2345.3994
99.609375,2239.5244
99.64192708333334,1643.4563
99.67447916666667,2303.7405
99.70703125,1527.0668
99.73958333333334,1731.5416
99.77213541666667,1685.3403
99.8046875,2771.2307
99.83723958333334,1656.1018
99.86979166666667,2602.9407
99.90234375,2013.9148
99.93489583333334,2419.9211
99.96744791666667,1997.8495
100.0,2544.637
100.03255208333334,1714.9503
100.06510416666667,2272.4746
100.09765625000001,1909.7361
100.13020833333334,2092.9226
100.16276041666667,1831.6346
100.19531250000001,2302.8193
100.22786458333334,1650.388
100.26041666666667,2081.5862
100.29296875000001,1744.2048
100.32552083333334,2252.17
100.35807291666667,1790.457
100.39062500000001,2401.3733
100.42317708333334,1859.3721
100.45572916666667,2217.2275
100.48828125000001,1757.9808
100.52083333333334,2339.1482
100.55338541666667,1804.3164
100.58593750000001,2292.3386
100.61848958333334,1955.2826
100.65104166666667,2372.5503
100.68359375000001,1940.7468
100.71614583333334,2310.9985
100.74869791666667,1855.9961
100.78125000000001,2435.2495
100.81380208333334,1916.6967
100.84635416666667,2253.3418
100.87890625000001,1759.8123
100.91145833333334,2255.632
100.94401041666667,1902.3672
100.97656250000001,2165.0447
101.00911458333334,1744.6359
101.04166666666667,2239.7854
101.07421875000001,1614.2834
101.10677083333334,2107.4282
101.13932291666667,1712.5707
101.17187500000001,2110.5757
101.20442708333334,1568.8292
101.23697916666667,2314.742
101.26953125000001,1717.9619
101.30208333333334,2200.7957
101.33463541666667,1644.7194
101.36718750000001,2067.9795
101.39973958333334,1763.8029
101.43229166666667,2055.5405
101.46484375000001,1549.1533
101.49739583333334,1788.4062
101.52994791666667,2225.91
101.56250000000001,2207.1294
101.59505208333334,2044.4244
101.62760416666667,2196.7827
101.66015625000001,1877.3502
101.69270833333334,2305.7532
101.72526041666667,1849.9077
101.75781250000001,2121.0332
101.79036458333334,1701.9574
101.82291666666667,2133.9426
101.85546875000001,1688.43
101.88802083333334,2361.5288
101.92057291666667,2057.7324
101.95312500000001,1915.9738
101.98567708333334,1429.0665
102.01822916666667,2162.3276
102.05078125000001,1673.299
102.08333333333334,2196.009
102.11588541666667,1738.8401
102.14843750000001,2142.969
102.18098958333334,1530.0166
102.21354166666667,2096.3516
102.24609375000001,1698.3286
102.27864583333334,2241.236
102.31119791666667,1699.353
102.34375000000001,2131.582
102.37630208333334,1546.5204
102.40885416666667,2163.1877
102.44140625000001,1779.9293
102.47395833333334,2254.9922
102.50651041666667,1759.7701
102.53906250000001,2050.0269
102.57161458333334,1557.1172
102.60416666666667,2090.1611
102.63671875000001,1585.6846
102.66927083333334,2251.5964
102.70182291666667,1650.8778
102.73437500000001,2112.1858
102.76692708333334,1703.9542
102.79947916666667,2125.6003
102.83203125000001,1869.7122
102.86458333333334,2179.0876
102.89713541666667,1768.993
102.92968750000001,2201.1052
102.96223958333334,1737.7924
102.99479166666667,2162.1975
103.02734375000001,1424.8813
103.05989583333334,2136.018
103.09244791666667,1543.0035
103.12500000000001,2009.9672
103.15755208333334,1673.9785
103.19010416666667,2149.6301
103.22265625000001,1580.7805
103.25520833333334,2084.413
103.28776041666667,1502.3037
103.32031250000001,2320.9036
103.35286458333334,1307.2021
103.38541666666667,1810.2882
103.41796875000001,255.53407
103.45052083333334,3307.5457
103.48307291666667,3027.3813
103.51562500000001,2089.9463
103.54817708333334,2295.5337
103.58072916666667,2100.5613
103.61328125000001,1696.4851
103.64583333333334,1981.0736
103.67838541666667,2317.0068
103.71093750000001,2296.4678
103.74348958333334,1646.8779
103.77604166666667,2219.4949
103.80859375000001,1508.4293
103.84114583333334,2344.7827
103.87369791666667,1824.8066
103.90625000000001,1632.6785
103.93880208333334,1917.0955
103.97135416666667,1805.8611
104.00390625000001,1793.4338
104.03645833333334,1924.8232
104.06901041666667,1877.9373
104.10156250000001,1979.8895
104.13411458333334,1668.2253
104.16666666666667,1969.4039
104.19921875000001,1686.7631
104.23177083333334,1923.2316
104.26432291666667,1713.5599
104.29687500000001,2045.5436
104.32942708333334,1761.3013
104.36197916666667,1906.4076
104.39453125000001,1667.4084
104.42708333333334,1867.9752
104.45963541666667,1619.1664
104.49218750000001,1979.1062
104.52473958333334,1676.1757
104.55729166666667,1844.8771
104.58984375000001,1774.2784
104.62239583333334,1970.2198
104.65494791666667,1673.0468
104.68750000000001,2027.749
104.72005208333334,1708.5905
104.75260416666667,1707.0813
104.78515625000001,1803.5745
104.81770833333334,2064.4634
104.85026041666667,1736.053
104.88281250000001,1772.2006
104.91536458333334,1792.947
104.94791666666667,2079.8704
104.98046875000001,1632.7717
105.01302083333334,1826.6187
105.04557291666667,1681.749
105.07812500000001,1905.369
105.11067708333334,1736.242
105.14322916666667,1969.8671
105.17578125000001,1593.0759
105.20833333333334,1813.543
105.24088541666667,1730.7311
105.27343750000001,1992.1519
105.30598958333334,1742.1544
105.33854166666667,2208.8862
105.37109375000001,1807.8549
105.40364583333334,1780.7054
105.43619791666667,1590.6873
105.46875000000001,1832.0121
105.50130208333334,1888.0404
105.53385416666667,1861.1564
105.56640625000001,1862.7979
105.59895833333334,1975.8119
105.63151041666667,1463.9015
105.66406250000001,1858.8262
105.69661458333334,1674.4576
105.72916666666667,1877.8156
105.76171875000001,1715.1078
105.79427083333334,1986.8517
105.82682291666667,1589.9818
105.85937500000001,1949.218
105.89192708333334,1737.3909
105.92447916666667,1899.9062
105.95703125000001,1652.7698
105.98958333333334,1871.7354
106.02213541666667,1841.2892
106.05468750000001,1821.9839
106.08723958333334,1790.7819
106.11979166666667,1973.1864
106.15234375000001,1812.5863
106.18489583333334,2008.089
106.21744791666667,1837.6967
106.25000000000001,1927.124
106.28255208333334,1619.5684
106.31510416666667,1788.8109
106.34765625000001,1796.962
106.38020833333334,1863.4514
106.41276041666667,1740.0728
106.44531250000001,1881.7693
106.47786458333334,1674.1245
106.51041666666667,1751.5916
106.54296875000001,1738.3452
106.57552083333334,1781.5398
106.60807291666667,1817.4519
106.64062500000001,1850.9854
106.67317708333334,1686.0201
106.70572916666667,1819.7023
106.73828125000001,1817.1764
106.77083333333334,1746.6798
106.80338541666667,1887.2448
106.83593750000001,1886.1111
106.86848958333334,1696.2611
106.90104166666667,1901.5228
106.93359375000001,1890.6177
106.96614583333334,1728.7036
106.99869791666667,1828.4568
107.03125000000001,1880.7207
107.06380208333334,1660.3147
107.09635416666667,1751.7631
107.12890625000001,1621.458
107.16145833333334,1684.716
107.19401041666667,1440.3165
107.22656250000001,1522.0038
107.25911458333334,1580.3477
107.29166666666667,1733.7963
107.32421875000001,998.127
107.35677083333334,1414.9484
107.38932291666667,2456.4766
107.42187500000001,1447.3043
107.45442708333334,2071.031
107.48697916666667,1728.4401
107.51953125000001,1991.2133
107.55208333333334,1577.3068
107.58463541666667,1389.1311
107.61718750000001,1697.9713
107.64973958333334,1876.7134
107.68229166666667,1638.283
107.71484375000001,2127.0059
107.74739583333334,1511.2915
107.77994791666667,2424.7112
107.81250000000001,2269.9473
107.84505208333334,1529.3406
107.87760416666667,1791.0139
107.91015625000001,1811.8958
107.94270833333334,1707.4474
107.97526041666667,1840.332
108.00781250000001,1877.6406
108.04036458333334,1738.4259
108.07291666666667,1633.4344
108.10546875000001,1731.2023
108.13802083333334,1583.192
108.17057291666667,1769.6785
108.20312500000001,1663.1051
108.23567708333334,1647.2639
108.26822916666667,1578.8156
108.30078125000001,1731.5497
108.33333333333334,1708.1322
108.36588541666667,1860.084
108.39843750000001,1690.4512
108.43098958333334,1841.7925
108.46354166666667,1723.7236
108.49609375000001,1905.5857
108.52864583333334,1770.3319
108.56119791666667,1764.7098
108.59375000000001,1618.548
108.62630208333334,1746.7139
108.65885416666667,1601.7249
108.69140625000001,1833.7964
108.72395833333334,1573.8231
108.75651041666667,1932.5192
108.78906250000001,1622.7661
108.82161458333334,1873.8706
108.85416666666667,1488.4318
108.88671875000001,1657.8523
108.91927083333334,1638.8259
