Frequency (Hz),VBG Harmonics
120.31250000000001,605.10004
120.34505208333334,505.49738
120.37760416666667,607.7179
120.41015625000001,386.25897
120.44270833333334,591.9518
120.47526041666667,426.20346
120.50781250000001,672.1139
120.54036458333334,514.3594
120.57291666666667,700.6288
120.60546875000001,654.6357
120.63802083333334,935.8585
120.67057291666667,609.50745
120.70312500000001,746.34393
120.73567708333334,703.3494
120.76822916666667,904.082
120.80078125000001,772.0207
120.83333333333334,935.9715
120.86588541666667,907.18744
120.89843750000001,1080.556
120.93098958333334,937.219
120.96354166666667,1138.7693
120.99609375000001,1671.1362
121.02864583333334,1138.2235
121.06119791666667,444.02332
121.09375000000001,1141.4286
121.12630208333334,639.139
121.15885416666667,1086.8453
121.19140625000001,529.6501
121.22395833333334,1205.6711
121.25651041666667,1400.6168
121.28906250000001,1209.6154
121.32161458333334,1037.8058
121.35416666666667,1123.1693
121.38671875000001,914.8654
121.41927083333334,1070.0372
121.45182291666667,805.9667
121.48437500000001,1117.9641
121.51692708333334,1104.2075
121.54947916666667,1059.8683
121.58203125000001,955.8369
121.61458333333334,922.6815
121.64713541666667,938.2171
121.67968750000001,1066.9863
121.71223958333334,829.33813
121.74479166666667,1054.898
121.77734375000001,924.90454
121.80989583333334,1012.27496
121.84244791666667,903.34015
121.87500000000001,1067.6992
121.90755208333334,785.038
121.94010416666667,1015.3421
121.97265625000001,931.8704
122.00520833333334,958.9842
122.03776041666667,798.429
122.07031250000001,844.8194
122.10286458333334,783.1158
122.13541666666667,872.761
122.16796875000001,736.235
122.20052083333334,919.2946
122.23307291666667,710.60815
122.26562500000001,759.01953
122.29817708333334,743.14386
122.33072916666667,681.7931
122.36328125000001,379.02722
122.39583333333334,738.3682
122.42838541666667,337.07962
122.46093750000001,584.9033
122.49348958333334,380.1973
122.52604166666667,428.74402
122.55859375000001,428.63904
122.59114583333334,542.7295
122.62369791666667,270.31702
122.65625000000001,396.09683
122.68880208333334,168.39491
122.72135416666667,344.50058
122.75390625000001,207.21907
122.78645833333334,251.37785
122.81901041666667,171.10394
122.85156250000001,226.79573
122.88411458333334,90.346176
122.91666666666667,758.97864
122.94921875000001,1524.5411
122.98177083333334,2179.0764
123.01432291666667,265.08524
123.04687500000001,483.3126
123.07942708333334,251.35959
123.11197916666667,315.6904
123.14453125000001,158.02025
123.17708333333334,97.10611
123.20963541666667,609.1806
123.24218750000001,452.67197
123.27473958333334,413.1581
123.30729166666667,537.70953
123.33984375000001,337.04858
123.37239583333334,554.13367
123.40494791666667,273.71347
123.43750000000001,461.14114
123.47005208333334,412.41318
123.50260416666667,514.5016
123.53515625000001,416.2363
123.56770833333334,548.2124
123.60026041666667,590.83923
123.63281250000001,613.7
123.66536458333334,480.5724
123.69791666666667,608.4603
123.73046875000001,698.5781
123.76302083333334,789.4869
123.79557291666667,630.0084
123.82812500000001,725.70154
123.86067708333334,703.31934
123.89322916666667,826.0014
123.92578125000001,727.5181
123.95833333333334,851.0981
123.99088541666667,688.95026
124.02343750000001,844.25397
124.05598958333334,803.2792
124.08854166666667,827.98816
124.12109375000001,780.1639
124.15364583333334,901.874
124.18619791666667,751.43005
124.21875000000001,939.5541
124.25130208333334,827.85236
124.28385416666667,895.4198
124.31640625000001,924.8226
124.34895833333334,902.0674
124.38151041666667,871.50903
124.41406250000001,953.5753
124.44661458333334,914.17114
124.47916666666667,1102.6588
124.51171875000001,877.22253
124.54427083333334,883.04126
124.57682291666667,761.29297
124.60937500000001,1115.8646
124.64192708333334,936.9694
124.67447916666667,1050.75
124.70703125000001,846.64716
124.73958333333334,1127.3029
124.77213541666667,928.1704
124.80468750000001,985.06213
124.83723958333334,963.1887
124.86979166666667,1280.4059
124.90234375000001,1272.2542
124.93489583333334,865.86426
124.96744791666667,589.3262
125.00000000000001,686.4782
125.03255208333334,628.6787
125.06510416666667,768.3109
125.09765625000001,564.5105
125.13020833333334,677.2316
125.16276041666667,742.2195
125.19531250000001,680.9016
125.22786458333334,537.5205
125.26041666666667,664.8127
125.29296875000001,583.0969
125.32552083333334,628.4372
125.35807291666667,456.17535
125.39062500000001,647.71265
125.42317708333334,278.61804
125.45572916666667,510.194
125.48828125000001,398.59906
125.52083333333334,465.47824
125.55338541666667,459.10754
125.58593750000001,483.4116
125.61848958333334,367.6667
125.65104166666667,478.51932
125.68359375000001,242.5511
125.71614583333334,467.09445
125.74869791666667,202.88356
125.78125000000001,288.64258
125.81380208333334,113.96301
125.84635416666667,350.79376
125.87890625000001,62.210655
125.91145833333334,289.33307
125.94401041666667,51.483177
125.97656250000001,132.64575
126.00911458333334,59.97232
126.04166666666667,74.596146
126.07421875000001,181.31284
126.10677083333334,92.53171
126.13932291666667,246.77234
126.17187500000001,77.158585
126.20442708333334,320.6089
126.23697916666667,45.932796
126.26953125000001,358.07852
126.30208333333334,224.04095
126.33463541666667,462.91537
126.36718750000001,256.0814
126.39973958333334,477.0782
126.43229166666667,276.92078
126.46484375000001,502.78766
126.49739583333334,465.59372
126.52994791666667,473.24686
126.56250000000001,473.7928
126.59505208333334,604.73706
126.62760416666667,492.47516
126.66015625000001,712.00146
126.69270833333334,703.69464
126.72526041666667,730.09564
126.75781250000001,501.64648
126.79036458333334,741.94135
126.82291666666667,1115.2758
126.85546875000001,1502.9332
126.88802083333334,360.70065
126.92057291666667,740.45056
126.95312500000001,482.51627
126.98567708333334,754.7486
127.01822916666667,610.0534
127.05078125000001,887.6636
127.08333333333334,439.08636
127.11588541666667,958.5372
127.14843750000001,759.63306
127.18098958333334,1046.9272
127.21354166666667,601.56683
127.24609375000001,986.7796
127.27864583333334,711.1716
127.31119791666667,864.17816
127.34375000000001,841.2766
127.37630208333334,928.82874
127.40885416666667,880.7231
127.44140625000001,1003.322
127.47395833333334,698.5008
127.50651041666667,849.3375
127.53906250000001,855.5326
127.57161458333334,907.8937
127.60416666666667,856.1956
127.63671875000001,967.2819
127.66927083333334,876.7393
127.70182291666667,1010.18896
127.73437500000001,850.21295
127.76692708333334,880.01105
127.79947916666667,826.68646
127.83203125000001,932.12573
127.86458333333334,791.37256
127.89713541666667,864.4243
127.92968750000001,828.9097
127.96223958333334,915.46136
127.99479166666667,705.07825
128.02734375,834.7694
128.05989583333334,760.56946
128.09244791666669,821.28705
128.125,689.91956
128.15755208333334,852.5011
128.19010416666669,845.90393
128.22265625,698.9269
128.25520833333334,742.4842
128.28776041666669,660.4136
128.3203125,658.1297
128.35286458333334,624.5974
128.38541666666669,446.50558
128.41796875,535.6875
128.45052083333334,443.8062
128.48307291666669,579.3995
128.515625,525.07605
128.54817708333334,520.84436
128.58072916666669,471.5443
128.61328125,478.42838
128.64583333333334,467.82025
128.67838541666669,224.96559
128.7109375,294.46255
128.74348958333334,296.49847
128.77604166666669,371.6219
128.80859375,740.5068
128.84114583333334,927.71857
128.87369791666669,289.58377
128.90625,343.67462
128.93880208333334,317.0229
128.97135416666669,278.20694
129.00390625,306.92773
129.03645833333334,341.90997
129.06901041666669,110.40243
129.1015625,61.771065
129.13411458333334,203.59544
129.16666666666669,150.36719
129.19921875,228.51312
129.23177083333334,262.9642
129.26432291666669,327.6395
129.296875,53.907326
129.32942708333334,257.36752
129.36197916666669,174.04266
129.39453125,346.62497
129.42708333333334,200.71603
129.45963541666669,285.02747
129.4921875,169.73337
129.52473958333334,349.36057
129.55729166666669,311.8346
129.58984375,412.6015
129.62239583333334,275.36066
129.65494791666669,569.92
129.6875,411.339
129.72005208333334,610.33765
129.75260416666669,369.64706
129.78515625,594.53644
129.81770833333334,470.90112
129.85026041666669,535.02216
129.8828125,464.8397
129.91536458333334,728.738
129.94791666666669,520.5487
129.98046875,723.84296
130.01302083333334,574.99243
130.04557291666669,712.5922
130.078125,618.1774
130.11067708333334,726.202
130.14322916666669,608.6468
130.17578125,964.3837
130.20833333333334,586.4137
130.24088541666669,800.3684
130.2734375,629.3522
130.30598958333334,814.26105
130.33854166666669,706.9294
130.37109375,829.1117
130.40364583333334,704.94775
130.43619791666669,752.657
130.46875,675.674
130.50130208333334,794.78235
130.53385416666669,665.2362
130.56640625,869.5807
130.59895833333334,710.7862
130.63151041666669,802.82214
130.6640625,807.2422
130.69661458333334,767.84106
130.72916666666669,685.1185
130.76171875,506.42
130.79427083333334,1198.7963
130.82682291666669,1298.4817
130.859375,915.33685
130.89192708333334,1129.0408
130.92447916666669,737.4347
130.95703125,1062.9722
130.98958333333334,558.64075
131.02213541666669,919.842
131.0546875,738.8632
131.08723958333334,854.2909
131.11979166666669,723.6705
131.15234375,839.5691
131.18489583333334,765.2347
131.21744791666669,965.3045
131.25,566.6221
131.28255208333334,869.0311
131.31510416666669,537.2567
131.34765625,806.31995
131.38020833333334,524.2802
131.41276041666669,810.90155
131.4453125,469.9514
131.47786458333334,742.1157
131.51041666666669,419.1743
131.54296875,598.3692
131.57552083333334,328.0613
131.60807291666669,681.50726
131.640625,416.4157
131.67317708333334,555.94916
131.70572916666669,451.86267
131.73828125,510.06973
131.77083333333334,295.5579
131.80338541666669,437.72507
131.8359375,240.49193
131.86848958333334,462.62015
131.90104166666669,209.76169
131.93359375,408.4756
131.96614583333334,109.35897
131.99869791666669,391.57947
132.03125,169.3388
132.06380208333334,254.4702
132.09635416666669,108.261246
132.12890625,185.32924
132.16145833333334,45.842293
132.19401041666669,280.6948
132.2265625,19.524942
132.25911458333334,163.15439
132.29166666666669,287.70456
132.32421875,231.83252
132.35677083333334,147.82549
132.38932291666669,172.6409
132.421875,278.617
132.45442708333334,259.18344
132.48697916666669,271.37958
132.51953125,274.98264
132.55208333333334,374.29276
132.58463541666669,398.86197
132.6171875,348.20773
132.64973958333334,357.7031
132.68229166666669,634.6155
132.71484375,640.9294
132.74739583333334,377.8481
132.77994791666669,618.6862
132.8125,197.41447
132.84505208333334,428.53226
132.87760416666669,535.60706
132.91015625,764.00354
132.94270833333334,179.49829
132.97526041666669,388.1283
133.0078125,475.5117
133.04036458333334,544.3773
133.07291666666669,486.34882
133.10546875,637.2559
133.13802083333334,505.1413
133.17057291666669,571.30035
133.203125,741.7161
133.23567708333334,660.644
133.26822916666669,686.9876
133.30078125,573.05225
133.33333333333334,722.516
133.36588541666669,793.2903
133.3984375,766.991
133.43098958333334,678.7899
133.46354166666669,716.64044
133.49609375,765.63745
133.52864583333334,732.1731
133.56119791666669,694.49854
133.59375,626.2882
133.62630208333334,806.0614
133.65885416666669,710.15845
133.69140625,769.0233
133.72395833333334,702.22534
133.75651041666669,808.3055
133.7890625,730.44806
133.82161458333334,754.96704
133.85416666666669,630.6248
133.88671875,689.5468
133.91927083333334,703.3493
133.95182291666669,817.82446
133.984375,672.43115
134.01692708333334,754.6358
134.04947916666669,717.2972
134.08203125,652.77
134.11458333333334,668.7829
134.14713541666669,752.80786
134.1796875,701.80383
134.21223958333334,778.1716
134.24479166666669,530.6698
134.27734375,609.9879
134.30989583333334,621.1421
134.34244791666669,674.0436
134.375,567.0341
134.40755208333334,629.493
134.44010416666669,513.7824
134.47265625,600.0829
134.50520833333334,393.2777
134.53776041666669,569.7721
134.5703125,456.43286
134.60286458333334,559.31494
134.63541666666669,387.31482
134.66796875,597.3582
134.70052083333334,817.58997
134.73307291666669,458.0531
134.765625,379.23032
134.79817708333334,462.57452
134.83072916666669,465.9563
134.86328125,279.42114
134.89583333333334,457.69678
134.92838541666669,527.659
134.9609375,250.23561
134.99348958333334,354.03708
135.02604166666669,249.82686
135.05859375,307.43713
135.09114583333334,209.54399
135.12369791666669,328.25626
135.15625,203.16258
135.18880208333334,203.92874
135.22135416666669,154.6284
135.25390625,201.0357
135.28645833333334,248.79173
135.31901041666669,140.01735
135.3515625,189.31595
135.38411458333334,117.77683
135.41666666666669,142.06259
135.44921875,140.16925
135.48177083333334,219.58786
135.51432291666669,43.093513
135.546875,369.07385
135.57942708333334,302.3831
135.61197916666669,361.91608
135.64453125,230.03687
135.67708333333334,369.6416
135.70963541666669,199.85042
135.7421875,362.80212
135.77473958333334,294.76324
135.80729166666669,501.05835
135.83984375,294.34598
135.87239583333334,445.56644
135.90494791666669,306.04886
135.9375,533.0271
135.97005208333334,316.85834
136.00260416666669,506.4092
136.03515625,462.87668
136.06770833333334,576.5438
136.10026041666669,469.79892
136.1328125,552.9112
136.16536458333334,485.1257
136.19791666666669,613.91766
136.23046875,507.04752
136.26302083333334,649.8549
136.29557291666669,573.1933
136.328125,651.6239
136.36067708333334,594.7023
136.39322916666669,653.70215
136.42578125,605.0436
136.45833333333334,800.7644
136.49088541666669,521.96484
136.5234375,772.36316
136.55598958333334,612.1327
136.58854166666669,851.5273
136.62109375,542.1609
136.65364583333334,582.1026
136.68619791666669,621.4281
136.71875,757.095
136.75130208333334,669.4336
136.78385416666669,752.82355
136.81640625,655.88983
136.84895833333334,815.7198
136.88151041666669,555.52606
136.9140625,836.28705
136.94661458333334,590.9975
136.97916666666669,753.9991
137.01171875,592.24475
137.04427083333334,820.1074
137.07682291666669,778.8261
137.109375,640.1448
137.14192708333334,645.02734
137.17447916666669,792.12244
137.20703125,558.72406
137.23958333333334,736.2651
137.27213541666669,557.21826
137.3046875,598.8329
137.33723958333334,589.41943
137.36979166666669,689.82184
137.40234375,579.11566
137.43489583333334,659.4348
137.46744791666669,600.7581
137.5,645.44116
137.53255208333334,490.99606
137.56510416666669,635.9568
137.59765625,510.11972
137.63020833333334,522.38165
137.66276041666669,469.1878
137.6953125,555.3869
137.72786458333334,506.3196
137.76041666666669,595.1383
137.79296875,421.53317
137.82552083333334,534.9701
137.85807291666669,408.32736
137.890625,401.27292
137.92317708333334,378.9497
137.95572916666669,412.57117
137.98828125,309.7803
138.02083333333334,413.23352
138.05338541666669,291.61844
138.0859375,362.43317
138.11848958333334,238.9293
138.15104166666669,359.104
138.18359375,221.21577
138.21614583333334,380.8702
138.24869791666669,195.8877
138.28125,398.49728
138.31380208333334,205.15608
138.34635416666669,385.5072
138.37890625,128.84984
138.41145833333334,373.7986
138.44401041666669,166.27603
138.4765625,398.41483
138.50911458333334,37.37745
138.54166666666669,557.766
138.57421875,174.71078
138.60677083333334,479.37756
138.63932291666669,173.12668
138.671875,158.76385
138.70442708333334,127.55071
138.73697916666669,306.12863
138.76953125,315.07666
138.80208333333334,423.44315
138.83463541666669,103.73046
138.8671875,348.45398
138.89973958333334,172.13974
138.93229166666669,392.98395
138.96484375,276.07117
138.99739583333334,360.45596
139.02994791666669,231.9102
139.0625,499.37354
139.09505208333334,350.05276
139.12760416666669,478.76523
139.16015625,359.8819
139.19270833333334,481.72156
139.22526041666669,446.45016
139.2578125,567.1554
139.29036458333334,429.6608
139.32291666666669,533.6867
139.35546875,425.02475
139.38802083333334,572.6002
139.42057291666669,466.84302
139.453125,543.00793
139.48567708333334,491.32013
139.51822916666669,602.5655
139.55078125,501.146
139.58333333333334,629.363
139.61588541666669,528.5368
139.6484375,653.5688
139.68098958333334,516.8484
139.71354166666669,635.08636
139.74609375,525.80945
139.77864583333334,753.6802
139.81119791666669,599.6419
139.84375,730.4215
139.87630208333334,620.49756
139.90885416666669,676.531
139.94140625,509.8518
139.97395833333334,688.1283
140.00651041666669,473.31476
140.0390625,668.3981
140.07161458333334,411.01428
140.10416666666669,687.4857
140.13671875,574.0776
140.16927083333334,685.5087
140.20182291666669,535.171
140.234375,648.99866
140.26692708333334,473.0186
140.29947916666669,627.43524
140.33203125,536.21564
140.36458333333334,544.4951
140.39713541666669,562.60156
140.4296875,664.37274
140.46223958333334,533.2004
140.49479166666669,317.19455
140.52734375,858.37024
140.55989583333334,997.20746
140.59244791666669,404.00003
140.625,755.9602
140.65755208333334,394.83325
140.69010416666669,667.94727
140.72265625,405.7891
140.75520833333334,530.1621
140.78776041666669,465.73315
140.8203125,627.7748
140.85286458333334,374.69476
140.88541666666669,556.899
140.91796875,354.0031
140.95052083333334,537.93024
140.98307291666669,307.12393
141.015625,531.1199
141.04817708333334,296.56372
141.08072916666669,437.1861
141.11328125,263.52652
141.14583333333334,339.45566
141.17838541666669,284.99112
141.2109375,429.29654
141.24348958333334,214.45123
141.27604166666669,308.54477
141.30859375,171.17326
141.34114583333334,352.67496
141.37369791666669,170.68085
141.40625,249.1749
141.43880208333334,186.00633
141.47135416666669,348.36075
141.50390625,145.77391
141.53645833333334,326.69437
141.56901041666669,183.87027
141.6015625,229.63045
141.63411458333334,142.90346
141.66666666666669,295.32474
141.69921875,179.29523
141.73177083333334,231.52213
141.76432291666669,209.27489
141.796875,296.46826
141.82942708333334,235.18063
141.86197916666669,371.45624
141.89453125,314.9144
141.92708333333334,349.34775
141.95963541666669,328.09402
141.9921875,319.63147
142.02473958333334,298.22556
142.05729166666669,354.72284
142.08984375,374.98364
142.12239583333334,328.7031
142.15494791666669,434.6942
142.1875,419.16202
142.22005208333334,346.58304
142.25260416666669,427.95306
142.28515625,335.60263
142.31770833333334,446.40466
142.35026041666669,455.54752
142.3828125,446.58423
142.41536458333334,519.1446
142.44791666666669,329.0924
142.48046875,849.3438
142.51302083333334,744.5898
142.54557291666669,589.6083
142.578125,551.70734
142.61067708333334,532.59607
142.64322916666669,614.78296
142.67578125,566.4407
142.70833333333334,706.3195
142.74088541666669,516.3611
142.7734375,573.92334
142.80598958333334,520.2627
142.83854166666669,592.90497
142.87109375,614.1529
142.90364583333334,493.4899
142.93619791666669,642.35443
142.96875,618.422
143.00130208333334,567.01733
143.03385416666669,645.02264
143.06640625,577.9648
143.09895833333334,658.9187
143.13151041666669,516.54376
143.1640625,589.6442
143.19661458333334,533.4228
143.22916666666669,673.09265
143.26171875,555.8775
143.29427083333334,685.5682
143.32682291666669,689.16626
143.359375,633.3368
143.39192708333334,548.493
143.42447916666669,549.94586
143.45703125,532.27
143.48958333333334,630.2976
143.52213541666669,545.3402
143.5546875,556.2166
143.58723958333334,504.08316
143.61979166666669,531.5218
143.65234375,453.29883
143.68489583333334,558.96484
143.71744791666669,429.0188
143.75,518.5167
143.78255208333334,402.89328
143.81510416666669,499.82376
143.84765625,497.41348
143.88020833333334,495.45016
143.91276041666669,490.60123
143.9453125,531.06525
143.97786458333334,471.0685
144.01041666666669,498.0482
144.04296875,407.07443
144.07552083333334,430.66968
144.10807291666669,375.59998
144.140625,355.57394
144.17317708333334,379.25296
144.20572916666669,441.92242
144.23828125,289.77533
144.27083333333334,405.32413
144.30338541666669,284.85352
144.3359375,292.98538
144.36848958333334,214.10947
144.40104166666669,451.26715
144.43359375,213.80518
144.46614583333334,74.72196
144.49869791666669,247.47058
144.53125,159.16556
144.56380208333334,321.13083
144.59635416666669,186.42702
144.62890625,233.67136
144.66145833333334,287.2931
144.69401041666669,338.6862
144.7265625,192.00336
144.75911458333334,323.26758
144.79166666666669,215.96732
144.82421875,260.12186
144.85677083333334,116.41604
144.88932291666669,362.5211
144.921875,155.67227
144.95442708333334,360.52567
144.98697916666669,300.67688
145.01953125,314.1997
145.05208333333334,199.69107
145.08463541666669,444.50934
145.1171875,203.75775
145.14973958333334,348.63504
145.18229166666669,202.69308
145.21484375,408.57175
145.24739583333334,213.2061
145.27994791666669,390.09766
145.3125,363.08405
145.34505208333334,481.68246
145.37760416666669,294.51328
145.41015625,456.26718
145.44270833333334,388.30844
145.47526041666669,417.72998
145.5078125,342.71646
145.54036458333334,567.9712
145.57291666666669,367.251
145.60546875,562.9611
145.63802083333334,448.0476
145.67057291666669,508.4005
145.703125,365.94208
145.73567708333334,599.212
145.76822916666669,323.94064
145.80078125,570.5778
145.83333333333334,394.98956
145.86588541666669,585.1953
145.8984375,387.33453
145.93098958333334,569.8113
145.96354166666669,380.74792
145.99609375,561.0646
146.02864583333334,402.0561
146.06119791666669,637.7251
146.09375,394.13602
146.12630208333334,629.7105
146.15885416666669,407.0647
146.19140625,676.87744
146.22395833333334,446.43845
146.25651041666669,667.9872
146.2890625,516.34735
146.32161458333334,728.423
146.35416666666669,472.06085
146.38671875,1204.5118
146.41927083333334,600.3291
146.45182291666669,550.2535
146.484375,542.6002
146.51692708333334,607.9883
146.54947916666669,520.76373
146.58203125,638.9943
146.61458333333334,451.17404
146.64713541666669,569.6258
146.6796875,443.1537
146.71223958333334,546.9435
146.74479166666669,455.78027
146.77734375,621.06384
146.80989583333334,448.23975
146.84244791666669,570.7252
146.875,450.67807
146.90755208333334,558.0959
146.94010416666669,436.35934
146.97265625,518.1586
147.00520833333334,301.73514
147.03776041666669,477.25406
147.0703125,364.86478
147.10286458333334,482.7197
147.13541666666669,421.05664
147.16796875,469.78793
147.20052083333334,317.65134
147.23307291666669,462.01797
147.265625,348.98935
147.29817708333334,451.01794
147.33072916666669,325.1504
147.36328125,430.96005
147.39583333333334,296.28192
147.42838541666669,483.65594
147.4609375,290.60928
147.49348958333334,418.55814
147.52604166666669,296.96848
147.55859375,365.28104
147.59114583333334,216.16644
147.62369791666669,424.9453
147.65625,215.24155
147.68880208333334,426.61737
147.72135416666669,285.31796
147.75390625,334.69516
147.78645833333334,270.6019
147.81901041666669,278.79413
147.8515625,268.06207
147.88411458333334,224.54706
147.91666666666669,184.36589
147.94921875,308.6553
147.98177083333334,208.01703
148.01432291666669,301.78558
148.046875,236.4105
148.07942708333334,360.9878
148.11197916666669,127.18178
148.14453125,378.89734
148.17708333333334,151.50607
148.20963541666669,309.44968
148.2421875,178.53168
148.27473958333334,386.1255
148.30729166666669,148.00374
148.33984375,401.87863
148.37239583333334,259.78406
148.40494791666669,387.40384
148.4375,258.36884
148.47005208333334,395.44012
148.50260416666669,356.00565
148.53515625,454.3169
148.56770833333334,339.12543
148.60026041666669,503.84103
148.6328125,345.6566
148.66536458333334,445.5441
148.69791666666669,406.01843
148.73046875,456.1908
148.76302083333334,374.0313
148.79557291666669,491.7562
148.828125,371.3346
148.86067708333334,526.31494
148.89322916666669,410.29062
148.92578125,554.7447
148.95833333333334,467.16748
148.99088541666669,486.8617
149.0234375,418.45874
149.05598958333334,576.5965
149.08854166666669,434.11752
149.12109375,568.79785
149.15364583333334,524.3671
149.18619791666669,606.39923
149.21875,480.99734
149.25130208333334,556.6234
149.28385416666669,512.6199
149.31640625,597.3784
149.34895833333334,443.40268
149.38151041666669,649.0994
149.4140625,505.179
149.44661458333334,563.6733
149.47916666666669,470.43
149.51171875,601.7833
149.54427083333334,452.4308
149.57682291666669,543.942
149.609375,478.22037
149.64192708333334,596.126
149.67447916666669,496.7573
149.70703125,611.50525
149.73958333333334,483.26328
149.77213541666669,535.63513
149.8046875,492.9847
149.83723958333334,548.55975
149.86979166666669,477.23923
149.90234375,571.7934
149.93489583333334,447.0539
149.96744791666669,535.07544
150.0,433.32986
150.03255208333334,518.3703
150.06510416666669,453.84732
150.09765625,506.75443
150.13020833333334,467.2157
150.16276041666669,565.9135
150.1953125,409.52692
150.22786458333334,438.33588
150.26041666666669,433.42575
150.29296875,190.4166
150.32552083333334,325.22058
150.35807291666669,586.27313
150.390625,249.27481
150.42317708333334,430.24503
150.45572916666669,303.43988
150.48828125,387.43018
150.52083333333334,319.58853
150.55338541666669,464.97678
150.5859375,223.66168
150.61848958333334,426.15198
150.65104166666669,251.61482
150.68359375,435.50137
150.71614583333334,252.87141
150.74869791666669,334.0552
150.78125,250.3694
150.81380208333334,353.88974
150.84635416666669,237.44899
150.87890625,347.91357
150.91145833333334,288.9979
150.94401041666669,299.72125
150.9765625,217.87898
151.00911458333334,300.81183
151.04166666666669,210.242
151.07421875,302.13376
151.10677083333334,198.36206
151.13932291666669,283.77896
151.171875,305.18588
151.20442708333334,403.02942
151.23697916666669,312.39255
151.26953125,298.04666
151.30208333333334,258.2703
151.33463541666669,276.51572
151.3671875,259.49866
151.39973958333334,370.2056
151.43229166666669,365.59213
151.46484375,309.0475
151.49739583333334,320.33517
151.52994791666669,296.0199
151.5625,305.68192
151.59505208333334,280.82983
151.62760416666669,335.99988
151.66015625,347.78864
151.69270833333334,396.83087
151.72526041666669,421.14902
151.7578125,333.87625
151.79036458333334,409.65848
151.82291666666669,402.41974
151.85546875,431.16895
151.88802083333334,385.74902
151.92057291666669,398.72507
151.953125,470.28015
151.98567708333334,402.21097
152.01822916666669,505.7575
152.05078125,414.77927
152.08333333333334,500.59595
152.11588541666669,475.01434
152.1484375,558.03534
152.18098958333334,473.68393
152.21354166666669,618.1269
152.24609375,597.3627
152.27864583333334,425.39343
152.31119791666669,538.2586
152.34375,467.11374
152.37630208333334,536.0645
152.40885416666669,489.58228
152.44140625,518.51184
152.47395833333334,559.89233
152.50651041666669,495.5576
152.5390625,439.63525
152.57161458333334,502.65933
152.60416666666669,485.60306
152.63671875,473.0035
152.66927083333334,422.916
152.70182291666669,652.7235
152.734375,529.96625
152.76692708333334,457.2897
152.79947916666669,512.77057
152.83203125,523.86475
152.86458333333334,464.79803
152.89713541666669,564.26685
152.9296875,532.62726
152.96223958333334,539.84106
152.99479166666669,500.4232
153.02734375,525.1927
153.05989583333334,518.4639
153.09244791666669,528.7596
153.125,492.0329
153.15755208333334,484.75323
153.19010416666669,442.04764
153.22265625,438.67072
153.25520833333334,486.02798
153.28776041666669,469.6801
153.3203125,472.87775
153.35286458333334,425.4875
153.38541666666669,434.07147
153.41796875,447.11676
153.45052083333334,418.7039
153.48307291666669,430.4808
153.515625,418.8181
153.54817708333334,426.71832
153.58072916666669,380.23154
153.61328125,381.15567
153.64583333333334,377.05878
153.67838541666669,390.31424
153.7109375,406.4254
153.74348958333334,363.54822
153.77604166666669,417.1829
153.80859375,317.70776
153.84114583333334,359.11578
153.87369791666669,404.80353
153.90625,342.0994
153.93880208333334,375.021
153.97135416666669,390.61777
154.00390625,334.06732
154.03645833333334,306.80835
154.06901041666669,305.7997
154.1015625,357.14786
154.13411458333334,274.18146
154.16666666666669,445.62567
154.19921875,331.04633
154.23177083333334,338.44183
154.26432291666669,240.02663
154.296875,280.8439
154.32942708333334,257.95718
154.36197916666669,325.08105
154.39453125,245.88834
154.42708333333334,269.89606
154.45963541666669,213.30403
154.4921875,344.18896
154.52473958333334,177.24902
154.55729166666669,303.9426
154.58984375,204.88234
154.62239583333334,386.01465
154.65494791666669,248.26025
154.6875,383.6922
154.72005208333334,295.8455
154.75260416666669,410.36786
154.78515625,295.19763
154.81770833333334,320.39056
154.85026041666669,238.5749
154.8828125,356.0833
154.91536458333334,325.01776
154.94791666666669,443.29413
154.98046875,307.56815
155.01302083333334,469.57626
155.04557291666669,255.90729
155.078125,440.64014
155.11067708333334,277.57117
155.14322916666669,440.83685
155.17578125,279.371
155.20833333333334,489.78058
155.24088541666669,346.88358
155.2734375,487.9344
155.30598958333334,363.1182
155.33854166666669,507.0504
155.37109375,386.0984
155.40364583333334,490.4899
155.43619791666669,353.36203
155.46875,544.2541
155.50130208333334,415.4834
155.53385416666669,568.8796
155.56640625,379.77545
155.59895833333334,541.1408
155.63151041666669,359.90652
155.6640625,573.40674
155.69661458333334,329.81815
155.72916666666669,542.3357
155.76171875,376.16776
155.79427083333334,503.87714
155.82682291666669,387.5976
155.859375,572.3576
155.89192708333334,369.42075
155.92447916666669,504.9484
155.95703125,428.80414
155.98958333333334,555.4729
156.02213541666669,444.68546
156.0546875,531.23096
156.08723958333334,414.17136
156.11979166666669,444.313
156.15234375,397.57074
156.18489583333334,625.2816
156.21744791666669,320.96594
156.25,552.69867
156.28255208333334,368.4655
156.31510416666669,569.75085
156.34765625,437.3646
156.38020833333334,460.16245
156.41276041666669,339.52084
156.4453125,524.37885
156.47786458333334,386.00793
156.51041666666669,534.9158
156.54296875,298.79153
156.57552083333334,575.0311
156.60807291666669,279.32535
156.640625,421.43054
156.67317708333334,302.30466
156.70572916666669,457.18848
156.73828125,358.95398
156.77083333333334,391.4264
156.80338541666669,219.3165
156.8359375,440.8583
156.86848958333334,294.34692
156.90104166666669,461.64566
156.93359375,256.0406
156.96614583333334,409.28412
156.99869791666669,296.33163
157.03125,407.5302
